epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
55,0.338473,0.902467,0.953487,0.042085,0.618805,0.602770,0.894585,0.901797,0.001000,446.038104
56,0.279598,0.766373,0.834668,0.034912,0.685860,0.645773,0.930711,0.929783,0.001000,494.346955
57,0.278610,0.770739,0.836512,0.035216,0.697522,0.653790,0.930238,0.928128,0.001000,419.070055
58,0.258751,0.727733,0.861523,0.036719,0.680029,0.646501,0.919862,0.920023,0.001000,459.898422
59,0.258090,0.738988,0.829282,0.035671,0.681487,0.680758,0.903863,0.931741,0.001000,349.320614
60,0.298840,0.903255,0.920109,0.040111,0.669825,0.626822,0.908239,0.912479,0.001000,352.818384
61,0.266702,0.774333,0.856779,0.037334,0.676385,0.628280,0.916821,0.913516,0.001000,348.614221
62,0.263953,0.769078,1.052070,0.049119,0.584548,0.572886,0.867641,0.909558,0.001000,347.643708
63,0.285570,0.829868,0.913627,0.040016,0.652332,0.581633,0.911733,0.914683,0.001000,348.184807
64,0.269294,0.781537,0.823333,0.033881,0.699708,0.667638,0.934772,0.932749,0.001000,347.769984
65,0.310284,0.894006,0.857832,0.035721,0.677114,0.658892,0.909177,0.928905,0.001000,355.897392
66,0.244968,0.705328,0.877532,0.037628,0.664723,0.656706,0.905211,0.926207,0.001000,349.007442
67,0.241711,0.710209,0.909422,0.039937,0.648688,0.601312,0.913750,0.921504,0.001000,348.306408
68,0.249498,0.768856,0.925685,0.039958,0.639942,0.625364,0.903459,0.912490,0.001000,347.682389
69,0.235917,0.723472,0.775735,0.032445,0.720845,0.665452,0.939639,0.935428,0.001000,360.455210
70,0.220885,0.659227,0.804260,0.034808,0.666181,0.658892,0.905287,0.919274,0.001000,353.722799
71,0.222406,0.674890,0.821209,0.033984,0.695335,0.661079,0.931268,0.931388,0.001000,346.844866
72,0.265220,0.819839,0.890227,0.037253,0.674927,0.637026,0.919458,0.921574,0.001000,370.149216
73,0.262725,0.825024,0.970505,0.043099,0.633382,0.575802,0.904446,0.902334,0.001000,374.321114
74,0.315163,0.927451,1.127301,0.050454,0.593294,0.523324,0.863459,0.879523,0.001000,382.657064
75,0.283584,0.847833,0.868964,0.037218,0.694606,0.603499,0.929548,0.914817,0.001000,346.560214
76,0.241631,0.723583,0.796022,0.032267,0.719388,0.706997,0.929282,0.942088,0.001000,357.463543
77,0.223015,0.660875,0.885061,0.040056,0.628280,0.631195,0.893582,0.919392,0.001000,360.511834
78,0.216778,0.652525,0.751580,0.030573,0.736152,0.697522,0.943582,0.939637,0.001000,355.258114
79,0.213737,0.650171,1.009170,0.046181,0.572157,0.580904,0.882818,0.915726,0.001000,346.849257
80,0.242954,0.761659,0.846520,0.037239,0.678571,0.597668,0.921483,0.909945,0.001000,350.635546
81,0.211857,0.670938,0.737958,0.030403,0.734694,0.691691,0.937285,0.938037,0.001000,346.537028
82,0.206542,0.645849,0.790243,0.033574,0.720117,0.693878,0.927583,0.937854,0.001000,357.062659
83,0.242361,0.787666,0.922247,0.039769,0.648688,0.620262,0.901744,0.920711,0.001000,349.023825
84,0.219352,0.707811,0.831770,0.034306,0.699708,0.671283,0.933627,0.937017,0.001000,347.982000
85,0.199871,0.645472,0.852986,0.036366,0.659621,0.605685,0.932359,0.927424,0.001000,352.364626
86,0.190318,0.616058,0.790506,0.035227,0.681487,0.637026,0.919947,0.925442,0.001000,357.744098
87,0.185141,0.617383,0.810743,0.036019,0.684402,0.655977,0.907744,0.912430,0.001000,350.210823
88,0.213947,0.707154,1.021691,0.046620,0.548105,0.559038,0.864687,0.890788,0.001000,351.060550
89,0.278291,0.896631,0.927672,0.039014,0.633382,0.641399,0.909707,0.923284,0.001000,347.172107
90,0.245341,0.794381,0.827252,0.035067,0.691691,0.650146,0.921759,0.924648,0.001000,354.428597
91,0.214213,0.711472,0.861676,0.036647,0.652332,0.647230,0.920812,0.929894,0.001000,355.057811
92,0.211869,0.692514,0.798083,0.032674,0.709913,0.690233,0.933074,0.936493,0.001000,352.251042
93,0.193980,0.631090,0.733452,0.030331,0.742711,0.719388,0.939896,0.941331,0.001000,349.000993
94,0.196544,0.650979,0.878181,0.038329,0.655977,0.641399,0.916614,0.914143,0.001000,352.446807
95,0.195060,0.638540,0.809220,0.034740,0.693149,0.661808,0.929264,0.929207,0.001000,360.323904
96,0.204029,0.680726,0.888681,0.040687,0.647230,0.612245,0.894300,0.895526,0.001000,348.707344
97,0.230682,0.773394,1.014320,0.046572,0.537901,0.549563,0.902189,0.914818,0.001000,356.005871
98,0.197590,0.691525,0.789019,0.033292,0.700437,0.682945,0.925277,0.936330,0.001000,349.289924
99,0.184558,0.610046,0.773093,0.031553,0.726676,0.697522,0.934624,0.941079,0.001000,356.940350
100,0.181109,0.611824,0.786089,0.032340,0.715743,0.707726,0.937146,0.941505,0.001000,349.591361
