epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
208,0.800050,0.607005,0.619285,0.047145,0.813887,0.719408,0.651283,0.709451,0.001000,361.762174
209,0.802478,0.611688,0.614333,0.046226,0.812464,0.762948,0.627510,0.688538,0.001000,361.939702
210,0.798923,0.608075,0.637667,0.048564,0.804781,0.743028,0.629386,0.682781,0.001000,362.087471
211,0.798854,0.617578,0.619739,0.046972,0.814741,0.735913,0.676275,0.691770,0.001000,361.666072
212,0.798616,0.608727,0.617279,0.046710,0.815310,0.725100,0.675930,0.705914,0.001000,361.852701
213,0.800768,0.610557,0.641783,0.048794,0.808765,0.776608,0.570750,0.624381,0.001000,361.962922
214,0.801173,0.604497,0.610145,0.047019,0.808765,0.749858,0.626707,0.677737,0.001000,361.957629
215,0.801464,0.601782,0.627637,0.048100,0.818156,0.699488,0.653866,0.677868,0.001000,362.032212
216,0.799127,0.607446,0.671122,0.053767,0.807342,0.610985,0.676801,0.663018,0.001000,361.705171
217,0.798706,0.610777,0.644677,0.049594,0.811326,0.691235,0.657785,0.676794,0.001000,361.828006
218,0.799066,0.602992,0.615895,0.045954,0.821571,0.727661,0.695472,0.721076,0.001000,361.666052
219,0.800021,0.607203,0.614874,0.045941,0.813887,0.774331,0.635956,0.679712,0.001000,362.061500
220,0.798957,0.611763,0.636123,0.047908,0.818156,0.702618,0.675058,0.697257,0.001000,361.818000
221,0.797288,0.610242,0.621282,0.046925,0.812749,0.737906,0.645588,0.695988,0.001000,361.880029
222,0.799093,0.608054,0.616098,0.046712,0.812749,0.765509,0.628438,0.675882,0.001000,365.073245
223,0.798467,0.608697,0.628821,0.048156,0.809334,0.725100,0.622553,0.658498,0.001000,361.911556
224,0.797856,0.605834,0.613763,0.046113,0.817018,0.752703,0.672139,0.702118,0.001000,361.954771
225,0.800132,0.604797,0.649489,0.048780,0.811895,0.767786,0.608505,0.645021,0.001000,361.879048
226,0.797876,0.606049,0.638660,0.048293,0.809050,0.773478,0.591645,0.647833,0.001000,361.782388
227,0.799642,0.604939,0.648421,0.049679,0.803073,0.773193,0.590152,0.639528,0.001000,361.743260
228,0.798640,0.617048,0.620067,0.047727,0.809050,0.773762,0.578548,0.646458,0.001000,361.983607
229,0.797863,0.606479,0.610490,0.045142,0.817587,0.776323,0.660931,0.708961,0.001000,361.858672
230,0.797781,0.611412,0.629124,0.047358,0.812180,0.762379,0.609198,0.661163,0.001000,361.807450
231,0.799696,0.610456,0.619653,0.046471,0.810472,0.744166,0.650209,0.708952,0.001000,361.745164
232,0.799549,0.619393,0.629187,0.048146,0.819010,0.679283,0.682804,0.680396,0.001000,361.950952
233,0.798034,0.618333,0.635023,0.048692,0.813318,0.708025,0.646675,0.673556,0.001000,361.906887
234,0.800632,0.622020,0.622604,0.048090,0.812749,0.705748,0.631640,0.676362,0.001000,361.595304
235,0.799123,0.618465,0.681866,0.056213,0.795105,0.615538,0.656729,0.650357,0.001000,361.758619
236,0.797796,0.613615,0.645690,0.050062,0.806488,0.671315,0.653939,0.667771,0.001000,361.643981
237,0.799262,0.604043,0.636335,0.049762,0.810757,0.685544,0.692895,0.703799,0.001000,361.591545
238,0.797967,0.608519,0.626058,0.047668,0.815595,0.747581,0.640131,0.684273,0.001000,362.053907
239,0.797920,0.607779,0.608194,0.045755,0.820717,0.752703,0.655504,0.707153,0.001000,361.799407
240,0.796489,0.613038,0.624667,0.047497,0.816164,0.728799,0.669907,0.703873,0.001000,361.679757
241,0.796991,0.614693,0.620289,0.046487,0.817587,0.760102,0.627912,0.687812,0.001000,361.783759
242,0.796552,0.604495,0.617987,0.046690,0.817587,0.758395,0.624150,0.678305,0.001000,361.980882
243,0.799008,0.609633,0.619275,0.049083,0.808196,0.745020,0.624848,0.684366,0.001000,361.842342
244,0.798538,0.600341,0.643296,0.048367,0.809903,0.769209,0.590856,0.639002,0.001000,361.791966
245,0.799376,0.613416,0.684447,0.055269,0.803358,0.607854,0.669795,0.656923,0.001000,361.804186
246,0.795584,0.610239,0.631742,0.048201,0.814741,0.694365,0.643523,0.678269,0.001000,361.902532
247,0.799667,0.611232,0.625044,0.048662,0.810188,0.687251,0.679393,0.695984,0.001000,361.725051
248,0.796895,0.603357,0.634421,0.048150,0.807911,0.773478,0.600249,0.651032,0.001000,361.849460
249,0.796706,0.598602,0.675170,0.054481,0.801081,0.602732,0.657050,0.648663,0.001000,361.733694
250,0.795723,0.598153,0.632976,0.047868,0.816164,0.708025,0.684189,0.687108,0.001000,361.939622
