epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
143,0.869831,0.670524,0.953938,0.717587,0.050065,0.767217,0.727376,0.691617,0.701536,0.010000,0.564865,844.807086
144,0.865992,0.655896,0.957577,0.725511,0.049323,0.774900,0.748150,0.698535,0.709958,0.010000,0.564642,845.778769
145,0.870114,0.661466,0.939908,0.708373,0.048973,0.772055,0.752703,0.667778,0.698594,0.010000,0.564394,844.131958
146,0.861567,0.662367,0.954833,0.741914,0.052438,0.759818,0.689243,0.692593,0.681513,0.010000,0.564762,845.336883
147,0.859148,0.654590,0.938737,0.710580,0.048979,0.776608,0.749573,0.678826,0.693311,0.010000,0.565095,832.433625
148,0.859172,0.658707,0.933728,0.706040,0.048931,0.772908,0.738759,0.675805,0.695707,0.010000,0.564839,858.966091
149,0.852420,0.665372,0.964413,0.740229,0.050018,0.781730,0.754696,0.659496,0.685747,0.010000,0.564585,832.518377
150,0.853738,0.660979,0.949117,0.721370,0.049626,0.783438,0.731929,0.694739,0.685351,0.010000,0.564612,850.644962
151,0.849085,0.651778,0.956835,0.735063,0.048791,0.782299,0.759249,0.686914,0.701007,0.010000,0.564615,840.285353
152,0.850831,0.658066,0.952150,0.728618,0.049542,0.781446,0.751565,0.669700,0.688515,0.010000,0.564289,839.989770
153,0.843834,0.651308,0.957928,0.742470,0.050312,0.770063,0.737052,0.679116,0.688214,0.010000,0.564189,876.860954
154,0.845362,0.652537,0.942622,0.723739,0.048766,0.780307,0.752419,0.652760,0.680751,0.010000,0.564368,842.305909
155,0.838216,0.660963,0.929244,0.721747,0.048535,0.786283,0.764087,0.669748,0.686595,0.010000,0.564070,862.877596
156,0.834402,0.645536,0.942627,0.728958,0.050179,0.776039,0.732783,0.665716,0.681721,0.010000,0.564754,842.430212
157,0.836884,0.655596,0.929879,0.710009,0.048532,0.779738,0.754126,0.691092,0.697584,0.010000,0.565207,845.430905
158,0.834270,0.649917,0.935333,0.722108,0.049074,0.776608,0.748435,0.687188,0.697320,0.010000,0.565236,828.472919
159,0.831890,0.644210,0.945768,0.743394,0.050178,0.779169,0.753842,0.652539,0.674541,0.010000,0.564832,848.713574
160,0.830268,0.655331,0.915962,0.703448,0.048525,0.781730,0.741320,0.697615,0.703133,0.010000,0.564252,836.941149
161,0.826860,0.653089,0.924029,0.709903,0.049217,0.774616,0.736198,0.681706,0.690503,0.010000,0.564540,863.184907
162,0.828324,0.658492,0.944353,0.741856,0.049398,0.776608,0.742459,0.701951,0.696946,0.010000,0.564633,850.770650
163,0.820346,0.640656,0.933616,0.727388,0.049953,0.770063,0.741605,0.685312,0.705494,0.010000,0.564730,848.042638
164,0.818776,0.639618,0.942905,0.740189,0.049963,0.773478,0.739898,0.680838,0.693749,0.010000,0.564463,850.716701
165,0.818999,0.643008,0.937620,0.735822,0.050224,0.773762,0.737621,0.688758,0.689021,0.010000,0.564871,874.277960
166,0.815643,0.658855,0.931095,0.743319,0.051194,0.762664,0.719408,0.706537,0.701748,0.010000,0.564778,833.283133
167,0.813426,0.645811,0.945374,0.752357,0.052160,0.763517,0.724815,0.662127,0.676657,0.010000,0.564494,849.588279
168,0.811101,0.647683,0.929965,0.731163,0.049194,0.777746,0.759818,0.684667,0.701873,0.010000,0.564839,835.331134
169,0.806197,0.643018,0.939935,0.747651,0.050513,0.780023,0.751850,0.659289,0.679274,0.010000,0.564362,851.313253
170,0.806683,0.650217,0.952340,0.759592,0.050944,0.766648,0.734775,0.669123,0.682819,0.010000,0.564768,850.608501
171,0.804743,0.646546,0.954397,0.753200,0.051350,0.764371,0.735913,0.677453,0.679035,0.010000,0.564379,835.373632
172,0.803779,0.647882,0.917969,0.721402,0.049091,0.769209,0.749004,0.682525,0.702832,0.010000,0.564551,838.947507
173,0.799301,0.636533,0.933150,0.740120,0.051048,0.770063,0.729653,0.687315,0.690997,0.010000,0.564617,891.498187
174,0.796254,0.637880,0.941309,0.746520,0.050290,0.778600,0.726522,0.675823,0.675881,0.010000,0.564585,843.414578
175,0.797892,0.648989,0.940154,0.757579,0.050113,0.775185,0.757257,0.670254,0.692479,0.010000,0.564663,834.982978
176,0.799446,0.664892,0.933375,0.766116,0.051209,0.776608,0.759249,0.641346,0.662720,0.010000,0.564948,846.370588
177,0.799685,0.648229,0.912557,0.726251,0.050578,0.762664,0.734775,0.697060,0.702987,0.010000,0.564846,865.589357
178,0.791422,0.642580,0.926243,0.751716,0.049153,0.783153,0.772055,0.661979,0.681758,0.010000,0.564944,854.662824
179,0.788326,0.642296,0.913068,0.732809,0.048921,0.780592,0.763517,0.699742,0.713638,0.010000,0.564855,846.507280
180,0.787237,0.635828,0.925215,0.746280,0.051289,0.768924,0.741320,0.692918,0.696784,0.010000,0.565093,859.156984
181,0.781890,0.631781,0.908915,0.727543,0.049969,0.773762,0.732783,0.679182,0.678582,0.010000,0.564827,837.822310
182,0.782496,0.634433,0.925908,0.752255,0.050391,0.783153,0.761525,0.644924,0.667715,0.010000,0.564647,878.077321
183,0.781396,0.636416,0.924208,0.742527,0.049617,0.778031,0.753273,0.673397,0.684520,0.010000,0.564379,831.728899
184,0.776592,0.634088,0.923318,0.756014,0.049294,0.782015,0.769209,0.659413,0.689105,0.010000,0.564844,1158.802388
185,0.777966,0.639472,0.923795,0.743321,0.050458,0.765225,0.730222,0.682106,0.686506,0.010000,0.564637,921.416707
186,0.779902,0.645652,0.927333,0.761343,0.050198,0.774047,0.750996,0.684046,0.701099,0.010000,0.581407,989.825003
187,0.773808,0.629918,0.915007,0.737185,0.050235,0.775185,0.740467,0.690087,0.696891,0.010000,0.565056,906.311615
