epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
4,0.964783,0.632895,1.046714,0.709464,0.049602,0.772055,0.747866,0.664767,0.691612,0.001000,0.126252,301.318545
5,0.961698,0.630349,1.033569,0.697357,0.048575,0.774900,0.747297,0.676090,0.699613,0.001000,0.126153,305.173621
6,0.962573,0.631517,1.034524,0.696520,0.048602,0.774900,0.746727,0.671272,0.697102,0.001000,0.126123,304.198194
7,0.961406,0.630580,1.047763,0.712267,0.049904,0.772624,0.748435,0.660946,0.694999,0.001000,0.126188,303.546775
8,0.958443,0.628078,1.039967,0.703067,0.048907,0.776323,0.746158,0.676614,0.703593,0.001000,0.126046,305.315512
9,0.959215,0.629097,1.031975,0.698342,0.048571,0.772908,0.754980,0.652738,0.703670,0.001000,0.126410,309.747747
10,0.956240,0.627209,1.039898,0.703810,0.049228,0.770063,0.733921,0.682611,0.697729,0.001000,0.126250,310.895134
11,0.956197,0.627617,1.036004,0.703611,0.049216,0.781446,0.749858,0.669438,0.692542,0.001000,0.126375,310.360736
12,0.956084,0.628623,1.034513,0.700621,0.049162,0.777177,0.750142,0.675760,0.699604,0.001000,0.126547,297.669527
13,0.953827,0.625694,1.040606,0.708635,0.049535,0.771770,0.739898,0.673222,0.694588,0.001000,0.126211,303.519291
14,0.953772,0.626226,1.040621,0.708295,0.049675,0.770347,0.740467,0.672378,0.691372,0.001000,0.126398,302.551011
15,0.954260,0.626403,1.034262,0.699422,0.049161,0.772908,0.741320,0.675167,0.700371,0.001000,0.126476,311.733334
16,0.952525,0.625922,1.039899,0.708283,0.049384,0.774900,0.754411,0.652867,0.689970,0.001000,0.126445,312.720849
17,0.950656,0.623974,1.027968,0.696139,0.048718,0.778031,0.745020,0.672168,0.696864,0.001000,0.126141,301.771124
18,0.949164,0.623950,1.048456,0.717348,0.049527,0.772908,0.745874,0.668006,0.685919,0.001000,0.126191,307.327141
19,0.948708,0.622469,1.039385,0.707876,0.049722,0.772624,0.738475,0.679667,0.697794,0.001000,0.126527,315.331379
20,0.948574,0.623075,1.030817,0.698246,0.048847,0.771201,0.750996,0.672665,0.705078,0.001000,0.126277,306.327224
