epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
89,0.238941,0.379175,0.676385,0.028037,0.759475,0.739796,0.935671,0.941156,0.001000,353.181759
90,0.229688,0.360840,0.748489,0.030587,0.753644,0.744898,0.925444,0.931364,0.001000,351.686743
91,0.229234,0.354400,0.785442,0.035334,0.723761,0.695335,0.907518,0.915814,0.001000,356.454859
92,0.230528,0.376269,0.787060,0.032101,0.733965,0.731778,0.923264,0.935012,0.001000,351.406856
93,0.232081,0.370749,0.650398,0.026797,0.779883,0.768950,0.939795,0.943337,0.001000,352.261323
94,0.223038,0.342750,0.832588,0.032992,0.756560,0.740525,0.921197,0.921735,0.001000,351.627334
95,0.223582,0.320913,0.712234,0.030581,0.754373,0.755831,0.920341,0.935401,0.001000,359.019939
96,0.228527,0.370966,1.425753,0.047452,0.610787,0.620991,0.903507,0.909503,0.001000,352.336864
97,0.231388,0.390921,0.931937,0.038802,0.720845,0.709913,0.900962,0.917328,0.001000,350.458860
98,0.241905,0.426772,1.101797,0.040798,0.674198,0.674927,0.899221,0.923054,0.001000,353.214684
99,0.231027,0.450337,0.698035,0.027771,0.772595,0.763848,0.933062,0.943035,0.001000,363.164979
100,0.225475,0.321714,0.723726,0.028634,0.773324,0.768950,0.931785,0.940647,0.001000,360.520112
