epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
106,0.424555,0.689784,0.656211,0.046000,0.814172,0.730507,0.668043,0.694593,0.001000,297.693772
107,0.430195,0.679049,0.686910,0.047980,0.806773,0.774047,0.607376,0.665425,0.001000,297.659394
108,0.423733,0.674356,0.667000,0.048896,0.801651,0.721969,0.664281,0.699767,0.001000,297.609098
109,0.424462,0.665032,0.679962,0.046452,0.808196,0.765509,0.636410,0.694818,0.001000,297.603462
110,0.428756,0.671569,0.682407,0.050896,0.798236,0.686682,0.656601,0.687033,0.001000,297.636390
111,0.424621,0.682422,0.767541,0.064834,0.764656,0.498293,0.643322,0.582575,0.001000,297.640351
112,0.431907,0.674376,0.651434,0.046309,0.808765,0.767501,0.644363,0.696656,0.001000,297.515104
113,0.431757,0.677396,0.733937,0.051259,0.801366,0.776039,0.590861,0.633737,0.001000,297.631437
114,0.429561,0.686739,0.984573,0.099065,0.633751,0.321855,0.472374,0.410121,0.001000,297.721908
115,0.427224,0.682916,0.651899,0.045065,0.812749,0.759818,0.652047,0.695661,0.001000,297.519728
116,0.424534,0.672464,0.806546,0.057147,0.791406,0.779738,0.508259,0.557936,0.001000,297.622315
117,0.424612,0.667061,0.673816,0.048756,0.802220,0.680706,0.686622,0.690827,0.001000,297.701773
118,0.426813,0.667243,0.671007,0.047064,0.808196,0.764656,0.636545,0.684203,0.001000,297.601167
119,0.426471,0.665535,0.674160,0.047484,0.808480,0.763802,0.642079,0.674801,0.001000,297.661175
120,0.424225,0.665557,0.651890,0.047843,0.808765,0.684690,0.684473,0.690609,0.001000,297.710204
121,0.433933,0.674501,0.655501,0.048350,0.809619,0.681844,0.658569,0.660634,0.001000,297.682923
122,0.426134,0.673151,0.670140,0.048902,0.803927,0.681559,0.676238,0.694862,0.001000,297.746333
123,0.424987,0.681701,0.766785,0.064611,0.762664,0.533295,0.630396,0.588129,0.001000,297.879563
124,0.434590,0.693903,0.654532,0.047831,0.804781,0.709163,0.669352,0.683335,0.001000,298.891104
125,0.436601,0.683809,0.751901,0.055564,0.791406,0.774331,0.503283,0.568539,0.001000,299.638368
126,0.420997,0.657655,0.662660,0.048134,0.800512,0.689243,0.672196,0.696462,0.001000,298.894853
