epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
39,0.967407,3.123685,3.503142,0.042501,0.644315,0.673469,0.887228,0.911606,0.010000,264.008792
40,0.952784,3.142929,3.709445,0.043433,0.632653,0.669825,0.896452,0.909720,0.010000,264.257549
41,0.953446,3.232723,3.549864,0.049281,0.605685,0.607872,0.872634,0.886207,0.010000,264.181400
42,0.948806,3.203100,3.615921,0.050758,0.591108,0.612245,0.881229,0.902253,0.010000,255.478859
43,0.941910,3.131492,3.689759,0.050518,0.596939,0.617347,0.878003,0.884636,0.010000,264.176352
44,0.937285,3.103780,3.517104,0.047438,0.599854,0.601312,0.892957,0.916250,0.010000,258.380650
45,0.928146,3.131166,3.625811,0.044910,0.620262,0.651603,0.899243,0.909020,0.010000,262.272797
46,0.923992,3.097199,3.265147,0.040587,0.654519,0.691691,0.903544,0.918452,0.010000,257.681434
47,0.918631,3.086020,3.548708,0.041847,0.641399,0.673469,0.904889,0.915144,0.010000,262.932926
48,0.912432,3.108223,3.689326,0.046826,0.604956,0.633382,0.893355,0.911442,0.010000,257.425084
49,0.914790,3.147062,3.560456,0.067823,0.533528,0.542274,0.807564,0.829601,0.010000,258.326060
50,0.911221,3.141025,3.809312,0.045753,0.627551,0.659621,0.899770,0.912208,0.010000,257.078285
51,0.905600,3.060361,3.664964,0.046896,0.607872,0.624636,0.894749,0.912361,0.010000,252.763817
52,0.894986,3.090446,3.363657,0.038390,0.667638,0.704810,0.916620,0.929951,0.010000,253.417299
53,0.892966,3.063613,3.489649,0.047576,0.617347,0.623178,0.888938,0.904400,0.010000,252.897723
54,0.883291,3.092554,3.576729,0.048136,0.604956,0.625364,0.896648,0.903608,0.010000,252.603206
55,0.882939,3.055416,3.447358,0.043092,0.653790,0.663265,0.896039,0.906381,0.010000,252.789578
56,0.879136,3.117508,3.489525,0.047131,0.637755,0.639213,0.883583,0.891076,0.010000,252.850556
57,0.874604,3.043242,3.369808,0.043133,0.639942,0.669825,0.911066,0.919212,0.010000,252.955898
58,0.878798,3.094229,3.585349,0.042471,0.642128,0.679300,0.898021,0.918760,0.010000,252.617074
59,0.865153,3.046387,3.626447,0.040446,0.639213,0.667638,0.910937,0.925385,0.010000,253.074911
60,0.860338,3.075944,3.507526,0.041026,0.648688,0.688047,0.906732,0.920768,0.010000,262.928958
61,0.861264,3.099520,3.886343,0.045219,0.629738,0.658163,0.893082,0.910832,0.010000,262.558410
62,0.855886,3.061187,3.674177,0.042903,0.630466,0.655248,0.910107,0.926410,0.010000,262.709730
63,0.850548,3.022805,3.412116,0.039400,0.665452,0.703353,0.915581,0.930969,0.010000,262.737791
64,0.845767,3.076023,3.416744,0.053534,0.579446,0.611516,0.874248,0.884553,0.010000,262.296713
65,0.844900,3.084839,3.418568,0.040103,0.661808,0.695335,0.906042,0.923776,0.010000,262.378010
66,0.840454,2.973800,3.545521,0.041754,0.645044,0.694606,0.900855,0.924212,0.010000,262.795676
67,0.836465,2.943452,3.607404,0.044895,0.629009,0.639213,0.896383,0.913782,0.010000,262.915750
68,0.832826,3.019047,3.439898,0.038416,0.664723,0.704810,0.919559,0.929367,0.010000,263.016100
69,0.828860,3.058222,3.426364,0.041427,0.652332,0.684402,0.904431,0.925971,0.010000,262.643037
70,0.824164,2.990211,3.387001,0.038087,0.668367,0.710641,0.922274,0.931714,0.010000,262.920814
71,0.824510,3.011153,3.762875,0.044889,0.628280,0.677114,0.907494,0.917539,0.010000,263.001252
72,0.817443,2.977351,3.475713,0.043868,0.638484,0.664723,0.893161,0.907250,0.010000,264.493338
73,0.814655,2.981878,3.462596,0.041615,0.645773,0.674927,0.911513,0.924433,0.010000,265.449521
74,0.814089,2.944549,3.385264,0.042140,0.646501,0.683673,0.901183,0.925390,0.010000,265.327095
75,0.813665,2.944724,3.116457,0.042444,0.663265,0.696793,0.885823,0.904239,0.010000,265.813085
76,0.809534,2.927447,3.382218,0.042643,0.639213,0.678571,0.903720,0.923836,0.010000,266.327061
1,0.794973,2.874172,3.281617,0.035911,0.691691,0.741983,0.915556,0.932999,0.001000,404.299629
2,0.789816,2.852821,3.310317,0.036370,0.687318,0.739067,0.913703,0.935338,0.001000,265.587982
3,0.788923,2.866890,3.259923,0.034912,0.689504,0.744898,0.921433,0.939762,0.001000,265.270776
4,0.787122,2.852642,3.320426,0.036680,0.680029,0.729592,0.916754,0.930542,0.001000,265.659701
5,0.786827,2.854557,3.286315,0.036637,0.684402,0.729592,0.916547,0.929926,0.001000,265.793538
6,0.786025,2.865376,3.313521,0.035093,0.686589,0.739067,0.919450,0.936761,0.001000,266.130869
7,0.784733,2.866140,3.303506,0.034800,0.680758,0.740525,0.927794,0.942255,0.001000,266.533780
8,0.783719,2.851912,3.302746,0.035409,0.685860,0.747085,0.920765,0.935401,0.001000,266.725993
9,0.782852,2.852756,3.316914,0.034926,0.693149,0.742711,0.924945,0.937164,0.001000,266.713673
10,0.782696,2.845928,3.280440,0.034588,0.693878,0.760933,0.923460,0.939678,0.001000,267.334893
11,0.782708,2.848522,3.301110,0.035046,0.689504,0.744898,0.923100,0.939125,0.001000,266.613867
12,0.781355,2.843056,3.307159,0.034624,0.701166,0.747085,0.923269,0.936086,0.001000,266.460315
13,0.781874,2.849026,3.314195,0.035819,0.694606,0.739796,0.919616,0.932425,0.001000,266.608953
14,0.780481,2.849758,3.332412,0.035781,0.683673,0.739796,0.920059,0.934541,0.001000,266.694285
15,0.780005,2.845222,3.275582,0.035961,0.684402,0.740525,0.916744,0.936539,0.001000,268.401309
16,0.779998,2.846704,3.273681,0.035149,0.694606,0.746356,0.921865,0.937973,0.001000,266.844870
17,0.779543,2.847529,3.326056,0.036156,0.682216,0.742711,0.916741,0.937531,0.001000,266.722932
18,0.779473,2.859068,3.273642,0.034820,0.692420,0.750000,0.923421,0.936947,0.001000,267.589505
19,0.778077,2.856520,3.304768,0.035266,0.685131,0.734694,0.924936,0.936837,0.001000,267.483376
20,0.777760,2.854825,3.277182,0.035020,0.685860,0.744898,0.923541,0.940084,0.001000,267.161067
21,0.777625,2.850631,3.311588,0.035462,0.680758,0.733236,0.919536,0.933035,0.001000,267.540737
22,0.777371,2.856520,3.292664,0.035421,0.694606,0.748542,0.920714,0.934998,0.001000,267.051937
23,0.776850,2.839017,3.293818,0.034958,0.696793,0.750729,0.921263,0.938267,0.001000,266.617917
24,0.776093,2.844187,3.317341,0.035079,0.688776,0.746356,0.924378,0.937256,0.001000,267.198860
25,0.775736,2.856584,3.274122,0.034633,0.696064,0.752187,0.919834,0.937936,0.001000,266.909004
26,0.774858,2.843574,3.317550,0.034751,0.693149,0.740525,0.925596,0.937112,0.001000,265.692913
27,0.774631,2.851066,3.278152,0.034308,0.689504,0.744169,0.927004,0.940775,0.001000,266.906500
28,0.774984,2.853684,3.317150,0.036015,0.688776,0.744898,0.918172,0.936010,0.001000,266.110802
29,0.774618,2.844067,3.302805,0.035536,0.688047,0.732507,0.922907,0.936519,0.001000,264.819454
30,0.773837,2.846927,3.306230,0.035078,0.680758,0.737609,0.923388,0.939706,0.001000,265.589466
31,0.773328,2.850124,3.246060,0.035222,0.690962,0.746356,0.922956,0.935798,0.001000,265.910713
32,0.772965,2.837642,3.290543,0.035146,0.692420,0.746356,0.920720,0.935043,0.001000,265.661075
33,0.773309,2.840871,3.296105,0.035747,0.690233,0.741254,0.920221,0.933535,0.001000,266.299868
34,0.772743,2.850683,3.313977,0.034958,0.687318,0.745627,0.920620,0.938531,0.001000,265.758807
35,0.771798,2.847293,3.314350,0.036298,0.689504,0.749271,0.914999,0.933896,0.001000,266.836202
36,0.771191,2.839264,3.273983,0.034988,0.690962,0.744898,0.920560,0.937997,0.001000,266.145213
37,0.771134,2.842922,3.350327,0.035446,0.690233,0.746356,0.923162,0.939052,0.001000,266.444006
38,0.771545,2.848680,3.324360,0.035360,0.690962,0.752187,0.920171,0.935739,0.001000,266.167513
39,0.770175,2.849179,3.299866,0.035271,0.695335,0.745627,0.923710,0.934484,0.001000,266.035115
40,0.769579,2.837901,3.322191,0.034505,0.698980,0.754373,0.923140,0.939070,0.001000,266.444891
41,0.769541,2.842337,3.301873,0.036303,0.687318,0.725948,0.922439,0.933480,0.001000,277.308530
42,0.769243,2.850919,3.293240,0.034913,0.692420,0.747813,0.922245,0.938337,0.001000,261.768626
43,0.768755,2.857250,3.306741,0.035288,0.687318,0.739067,0.926271,0.935383,0.001000,263.531923
44,0.769106,2.839444,3.318024,0.035178,0.688776,0.750729,0.920276,0.936735,0.001000,263.693067
45,0.768310,2.833235,3.334988,0.035299,0.688776,0.750000,0.916677,0.936755,0.001000,264.190845
46,0.767529,2.838447,3.238128,0.034721,0.697522,0.755102,0.924968,0.937602,0.001000,264.779940
47,0.767631,2.836309,3.303421,0.034335,0.694606,0.752187,0.923763,0.938938,0.001000,265.280496
48,0.766961,2.837175,3.308584,0.035568,0.684402,0.733236,0.918804,0.938103,0.001000,277.729462
49,0.766385,2.845393,3.332525,0.034387,0.693878,0.758746,0.931765,0.939764,0.001000,268.156237
50,0.766808,2.845775,3.369843,0.035429,0.690962,0.750729,0.923997,0.936894,0.001000,265.726217
51,0.765830,2.837962,3.295302,0.036115,0.687318,0.750000,0.916793,0.932965,0.001000,265.252340
52,0.765999,2.836385,3.338454,0.034375,0.691691,0.744898,0.928516,0.937950,0.001000,264.859674
53,0.765005,2.845378,3.257274,0.034886,0.689504,0.737609,0.924576,0.934468,0.001000,264.990399
54,0.764497,2.830206,3.292593,0.035252,0.685860,0.743440,0.915857,0.934370,0.001000,265.232647
55,0.764516,2.835552,3.292475,0.034909,0.699708,0.747813,0.920791,0.936432,0.001000,265.591835
56,0.764654,2.838394,3.300898,0.035433,0.686589,0.746356,0.918180,0.935329,0.001000,265.511312
57,0.763740,2.823038,3.271101,0.034672,0.698980,0.751458,0.924562,0.936071,0.001000,265.281457
58,0.763224,2.829779,3.297730,0.035475,0.687318,0.734694,0.923405,0.935883,0.001000,265.096256
59,0.762695,2.838797,3.305431,0.035271,0.692420,0.736880,0.922550,0.933439,0.001000,268.263106
60,0.763016,2.824654,3.278552,0.035318,0.691691,0.760204,0.917961,0.938582,0.001000,265.699271
61,0.762324,2.815691,3.322925,0.034670,0.696793,0.756560,0.928113,0.941072,0.001000,266.407094
62,0.762024,2.832084,3.296130,0.033542,0.699708,0.763120,0.927314,0.944170,0.001000,267.477800
63,0.761211,2.817378,3.260641,0.034137,0.693149,0.747085,0.923170,0.936643,0.001000,266.735088
64,0.761398,2.830344,3.358945,0.036609,0.682216,0.728134,0.922017,0.932207,0.001000,267.927586
65,0.761307,2.826098,3.305106,0.035083,0.694606,0.744169,0.926791,0.935969,0.001000,273.859290
66,0.760356,2.825777,3.263709,0.034751,0.693878,0.739067,0.921480,0.936154,0.001000,269.191238
67,0.759903,2.826183,3.243821,0.034960,0.689504,0.741983,0.925166,0.937415,0.001000,267.567162
68,0.759650,2.829067,3.263880,0.035241,0.696064,0.747085,0.923752,0.935872,0.001000,269.086672
69,0.758821,2.821323,3.313925,0.036691,0.683673,0.741983,0.920486,0.932181,0.001000,268.101068
70,0.758594,2.830842,3.336448,0.035680,0.690962,0.752915,0.921263,0.935894,0.001000,268.783975
71,0.758008,2.822769,3.279092,0.034993,0.690233,0.744169,0.927343,0.935431,0.001000,269.753737
72,0.758539,2.829415,3.303379,0.035321,0.690962,0.746356,0.918943,0.936257,0.001000,270.347440
73,0.757850,2.833646,3.287451,0.035157,0.697522,0.752915,0.921433,0.937976,0.001000,271.518914
74,0.757708,2.815959,3.275474,0.035057,0.696793,0.753644,0.920153,0.935825,0.001000,269.048593
75,0.756781,2.817704,3.257597,0.035123,0.695335,0.754373,0.923834,0.935358,0.001000,270.421179
76,0.756777,2.818575,3.320525,0.034950,0.695335,0.754373,0.920524,0.935203,0.001000,269.854987
77,0.759631,2.843395,3.256843,0.035270,0.696064,0.750729,0.918439,0.936010,0.001000,270.254032
78,0.758935,2.828883,3.281861,0.034689,0.690233,0.743440,0.923138,0.938231,0.001000,269.704400
79,0.759447,2.828455,3.347518,0.036449,0.679300,0.738338,0.921367,0.934047,0.001000,268.204101
80,0.758393,2.835659,3.273415,0.035445,0.692420,0.749271,0.920859,0.935905,0.001000,265.936696
81,0.758430,2.828178,3.282384,0.034201,0.694606,0.754373,0.920256,0.937772,0.001000,265.982828
82,0.757917,2.830996,3.250300,0.035293,0.690233,0.741983,0.920176,0.937769,0.001000,267.294800
83,0.757257,2.824443,3.291791,0.034500,0.693878,0.753644,0.920045,0.939103,0.001000,267.222317
84,0.756876,2.816695,3.311007,0.035221,0.687318,0.744898,0.918129,0.937980,0.001000,266.865857
85,0.756813,2.830868,3.295722,0.035210,0.695335,0.750000,0.924282,0.939576,0.001000,267.124681
86,0.756827,2.816830,3.294433,0.034790,0.686589,0.747813,0.918874,0.942948,0.001000,267.495614
87,0.756562,2.837219,3.298891,0.035101,0.694606,0.750000,0.927330,0.938560,0.001000,262.383142
88,0.756566,2.842896,3.313403,0.034741,0.691691,0.758746,0.919787,0.938830,0.001000,255.580558
89,0.755829,2.833382,3.337835,0.035342,0.690962,0.747813,0.919599,0.936718,0.001000,255.540676
90,0.755982,2.836498,3.312503,0.036525,0.677843,0.739067,0.921269,0.934461,0.001000,255.471699
91,0.755238,2.827696,3.297257,0.035273,0.694606,0.740525,0.919482,0.933842,0.001000,255.255867
92,0.755140,2.827527,3.287990,0.035569,0.690233,0.747085,0.921960,0.935972,0.001000,255.496588
93,0.754750,2.825712,3.286106,0.033604,0.697522,0.766764,0.929588,0.944903,0.001000,255.615023
94,0.754102,2.829681,3.280397,0.034824,0.697522,0.749271,0.926242,0.935400,0.001000,255.163662
95,0.754177,2.821416,3.317878,0.034860,0.686589,0.746356,0.923810,0.936612,0.001000,255.095896
96,0.753789,2.834832,3.224430,0.035433,0.688047,0.750729,0.921103,0.935546,0.001000,254.918113
97,0.753453,2.808206,3.317435,0.034862,0.693878,0.751458,0.925925,0.937615,0.001000,255.173802
98,0.753127,2.826814,3.315317,0.035229,0.686589,0.743440,0.922934,0.937414,0.001000,255.585467
99,0.753679,2.823144,3.311988,0.034916,0.692420,0.746356,0.922938,0.935370,0.001000,255.240903
100,0.752503,2.828702,3.311377,0.035302,0.694606,0.752915,0.923741,0.936203,0.001000,255.506796
