epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
69,1.273739,0.720824,1.878382,1.115217,0.036318,0.688047,0.689504,0.931112,0.931930,0.010000,0.125831,119.141356
70,1.236550,0.648375,1.960312,1.339066,0.040675,0.646501,0.649417,0.911740,0.912432,0.010000,0.125794,119.209307
71,1.254523,0.708344,1.862356,1.139457,0.037070,0.671283,0.671283,0.928230,0.928043,0.010000,0.125716,119.463764
72,1.230924,0.624798,1.850005,1.352282,0.039166,0.657434,0.660350,0.917635,0.918081,0.010000,0.125849,119.433867
73,1.223094,0.645870,1.924511,1.252900,0.037071,0.684402,0.686589,0.924872,0.925183,0.010000,0.125731,119.347067
74,1.212206,0.660288,1.940181,1.260869,0.038012,0.674927,0.674927,0.920318,0.920251,0.010000,0.125712,119.205936
75,1.214878,0.679021,1.812337,1.147739,0.035983,0.680758,0.676385,0.932620,0.932330,0.010000,0.125762,119.289862
76,1.190571,0.617803,1.945198,1.437550,0.043999,0.626822,0.629009,0.905834,0.906809,0.010000,0.125700,119.273299
77,1.170389,0.580199,1.899992,1.213411,0.034185,0.720845,0.721574,0.934872,0.935485,0.010000,0.125743,119.371128
78,1.178882,0.621667,2.114066,1.469920,0.039463,0.664723,0.663265,0.925433,0.925196,0.010000,0.125727,119.447205
79,1.300592,0.939426,1.886140,1.143381,0.034780,0.692420,0.693878,0.931026,0.931249,0.010000,0.125927,119.451095
80,1.173452,0.698982,2.001770,1.278805,0.037359,0.679300,0.679300,0.930001,0.929160,0.010000,0.125623,119.265113
81,1.260707,0.752189,1.854882,1.183356,0.038257,0.674198,0.677114,0.922197,0.922350,0.010000,0.125814,119.505594
82,1.171534,0.588525,1.919265,1.255005,0.036421,0.698251,0.696793,0.929471,0.929852,0.010000,0.126266,119.557876
83,1.128244,0.533865,1.917630,1.291565,0.036521,0.685131,0.686589,0.925331,0.925904,0.010000,0.125656,119.417177
84,1.148657,0.601941,1.964676,1.263277,0.035642,0.694606,0.694606,0.934230,0.934230,0.010000,0.125797,119.241862
85,1.106741,0.603602,2.053608,1.391518,0.035234,0.697522,0.696793,0.928377,0.928284,0.010000,0.125756,119.299632
86,1.112386,0.573408,1.909181,1.196472,0.032727,0.721574,0.719388,0.941331,0.941021,0.010000,0.125911,119.794974
87,1.079557,0.510568,1.987677,1.358751,0.035343,0.697522,0.697522,0.934010,0.934117,0.010000,0.126013,119.553031
88,1.070298,0.471606,2.094478,1.357038,0.036209,0.691691,0.691691,0.931682,0.931668,0.010000,0.125811,119.264084
89,1.063065,0.501810,1.961255,1.355599,0.037128,0.680758,0.682945,0.925758,0.926473,0.010000,0.125772,119.417286
90,1.050662,0.464730,1.920257,1.287512,0.033918,0.706268,0.704810,0.933015,0.932848,0.010000,0.125699,119.274450
91,1.055586,0.496036,1.956260,1.266713,0.033591,0.709184,0.709913,0.939144,0.939306,0.010000,0.125880,119.513920
92,1.059314,0.512185,1.842241,1.126043,0.031500,0.723761,0.723032,0.944324,0.943964,0.010000,0.125777,119.203779
93,1.073758,0.533381,1.986291,1.297697,0.035102,0.709184,0.709184,0.935960,0.936286,0.010000,0.125788,119.275702
94,1.028476,0.473108,2.000269,1.268115,0.031623,0.739796,0.739067,0.942653,0.942570,0.010000,0.125665,119.588295
95,1.061040,0.520358,1.915154,1.218775,0.033778,0.706268,0.706268,0.935214,0.935643,0.010000,0.125755,119.423879
96,1.043055,0.506292,1.900414,1.310929,0.032971,0.717930,0.718659,0.937436,0.937540,0.010000,0.125824,119.311053
97,0.981118,0.396934,2.119251,1.438577,0.033150,0.731050,0.731050,0.936887,0.936887,0.010000,0.125898,119.369097
98,1.006469,0.442927,1.925104,1.307427,0.034862,0.701895,0.701895,0.930451,0.930451,0.010000,0.125824,119.385170
99,1.026955,0.486726,1.948419,1.297003,0.034610,0.704810,0.704810,0.931218,0.931761,0.010000,0.125763,119.603664
100,0.973034,0.405397,2.133415,1.492107,0.033603,0.720845,0.720845,0.935015,0.935015,0.010000,0.125738,119.308546
1,0.975706,0.413663,1.996702,1.342171,0.035221,0.701166,0.700437,0.933309,0.933224,0.010000,0.550446,202.000706
2,0.989682,0.438876,2.095173,1.410245,0.032004,0.748542,0.748542,0.941024,0.941024,0.010000,0.472406,188.734827
3,1.003012,0.524673,2.128013,1.483953,0.037477,0.679300,0.679300,0.925118,0.925118,0.010000,0.472115,189.207254
4,0.951721,0.409953,2.185223,1.457485,0.031995,0.733236,0.733236,0.942379,0.942379,0.010000,0.471946,189.462365
5,1.005709,0.490814,1.871738,1.242130,0.033228,0.716472,0.717201,0.936148,0.936243,0.010000,0.472184,189.442716
6,0.973333,0.459746,1.956192,1.273152,0.031590,0.736152,0.736152,0.939620,0.939620,0.010000,0.472201,190.324443
7,0.982857,0.452696,1.981626,1.284912,0.032266,0.734694,0.734694,0.942389,0.942389,0.010000,0.472614,190.376292
8,0.952341,0.391695,2.189816,1.513515,0.032349,0.740525,0.741254,0.941807,0.941865,0.010000,0.472118,191.054922
9,0.958381,0.414710,2.187217,1.456415,0.031070,0.745627,0.746356,0.941660,0.941763,0.010000,0.472289,190.457051
10,0.930895,0.385303,2.178582,1.439027,0.031335,0.741983,0.741983,0.942432,0.942463,0.010000,0.471925,190.921079
11,0.933192,0.441518,2.164902,1.525833,0.034308,0.723761,0.723761,0.933925,0.933925,0.010000,0.472288,190.686459
12,0.928028,0.352324,2.124028,1.447308,0.031889,0.750000,0.749271,0.943388,0.943317,0.010000,0.472036,190.479734
13,0.973880,0.518271,1.937576,1.259897,0.031588,0.728134,0.728134,0.945016,0.945045,0.010000,0.471856,190.731935
14,0.914426,0.340854,2.325902,1.637769,0.032316,0.741983,0.741983,0.938985,0.938985,0.010000,0.472165,190.706636
15,0.983898,0.516025,2.172774,1.559996,0.036678,0.696064,0.695335,0.929486,0.929390,0.010000,0.472329,190.623633
16,0.919221,0.361777,2.186046,1.495440,0.033029,0.728134,0.728863,0.941040,0.941164,0.010000,0.471987,190.567897
17,0.913246,0.374707,1.956052,1.333977,0.030990,0.739796,0.739796,0.947624,0.947624,0.010000,0.472427,191.271545
18,0.910805,0.358234,2.116695,1.442297,0.031106,0.749271,0.750000,0.945102,0.945166,0.010000,0.472026,190.637247
19,0.925330,0.429466,2.107975,1.403628,0.032850,0.720845,0.720845,0.942170,0.942170,0.010000,0.472218,190.896981
20,1.014279,0.491523,2.017284,1.362782,0.031323,0.740525,0.739796,0.939129,0.939044,0.010000,0.472192,190.662846
21,0.889120,0.332040,2.220924,1.521052,0.031743,0.740525,0.741254,0.940343,0.940472,0.010000,0.472560,191.074732
22,0.889319,0.353965,2.108074,1.573495,0.033893,0.717201,0.717201,0.941559,0.941579,0.010000,0.472609,190.894563
23,0.884181,0.362330,2.166713,1.483874,0.031457,0.729592,0.729592,0.946450,0.946450,0.010000,0.472111,191.043649
24,0.889727,0.347007,1.951349,1.308408,0.029103,0.763120,0.761662,0.945026,0.944856,0.010000,0.472266,190.769151
25,0.880586,0.347174,2.225651,1.596514,0.033200,0.735423,0.735423,0.940403,0.940403,0.010000,0.472386,190.799400
26,0.870359,0.317582,2.566373,2.081124,0.036994,0.704082,0.704082,0.935304,0.935304,0.010000,0.472633,190.693898
27,0.924997,0.390529,2.150201,1.525513,0.032247,0.733236,0.733965,0.938095,0.938216,0.010000,0.472416,191.177889
28,0.873890,0.329807,2.118857,1.487384,0.032552,0.728863,0.730321,0.938110,0.938290,0.010000,0.472422,190.660807
29,0.848832,0.299463,2.351131,1.663155,0.031406,0.742711,0.743440,0.941255,0.941362,0.010000,0.472389,190.808482
30,0.863994,0.370806,2.479916,1.833260,0.037278,0.709184,0.709184,0.931593,0.931593,0.010000,0.472079,190.864063
31,0.918822,0.382444,2.091869,1.438503,0.028570,0.759475,0.760204,0.949687,0.949797,0.010000,0.471952,190.747708
32,0.848860,0.352266,2.071137,1.547322,0.033966,0.714286,0.714286,0.939687,0.939687,0.010000,0.472128,191.012239
33,0.847514,0.296311,2.164549,1.474039,0.030161,0.750729,0.750729,0.947039,0.947039,0.010000,0.472106,190.713952
34,0.836862,0.301454,2.354218,1.732897,0.031811,0.741254,0.741254,0.942163,0.942163,0.010000,0.472074,190.721309
35,0.845880,0.313225,2.378972,1.790681,0.033170,0.736880,0.736880,0.938545,0.938545,0.010000,0.472110,190.729677
36,0.824953,0.269792,2.176931,1.559241,0.030856,0.747085,0.747085,0.943394,0.943394,0.010000,0.472503,191.135223
37,0.810033,0.279443,2.361658,1.743040,0.031770,0.742711,0.742711,0.940845,0.940845,0.010000,0.472255,190.849037
38,4.139301,nan,2.960289,2.211287,0.144972,0.174927,0.180758,0.253795,0.222537,0.010000,0.472017,190.772878
39,2.702384,2.055607,2.544508,1.873650,0.116775,0.240525,0.231050,0.449074,0.426458,0.010000,0.472075,190.846816
40,2.478352,1.834656,2.424337,1.800615,0.108232,0.241254,0.232507,0.597677,0.571074,0.010000,0.472069,190.714878
41,2.391000,1.766147,2.379530,1.732201,0.099523,0.265306,0.265306,0.656717,0.629261,0.010000,0.471973,190.676638
42,2.346518,1.720264,2.307620,1.652512,0.089392,0.333090,0.328717,0.709046,0.711782,0.010000,0.472067,190.876489
43,2.302212,1.665857,2.308147,1.635438,0.087582,0.326531,0.369534,0.705090,0.715596,0.010000,0.471993,190.809497
44,2.269747,1.638029,2.278866,1.632092,0.087813,0.301749,0.357872,0.728660,0.735177,0.010000,0.471899,190.602059
45,2.243747,1.609243,2.264649,1.611685,0.083888,0.355685,0.382653,0.740443,0.738127,0.010000,0.472107,191.023149
46,2.219537,1.590663,2.236240,1.587950,0.081975,0.376093,0.401603,0.752190,0.750833,0.010000,0.472375,190.870626
47,2.202730,1.574216,2.222299,1.569371,0.079762,0.384840,0.406706,0.768414,0.770430,0.010000,0.472079,191.982122
48,2.186661,1.556662,2.198537,1.569743,0.079835,0.352041,0.413994,0.750726,0.780051,0.010000,0.471937,191.108575
49,2.172098,1.560656,2.188723,1.556040,0.077912,0.361516,0.423469,0.780427,0.799982,0.010000,0.472020,191.293820
50,2.154629,1.548041,2.184195,1.547010,0.076938,0.373178,0.435860,0.774503,0.800555,0.010000,0.472077,191.283248
51,2.141384,1.520648,2.182027,1.540619,0.076013,0.360058,0.424198,0.783280,0.800281,0.010000,0.472146,191.261213
52,2.125638,1.517802,2.164434,1.531875,0.075119,0.362974,0.422741,0.785833,0.802115,0.010000,0.472083,191.044395
53,2.111346,1.500085,2.179899,1.539672,0.075282,0.393586,0.430758,0.796004,0.805541,0.010000,0.472007,191.116245
54,2.105024,1.503110,2.152520,1.550119,0.077168,0.361516,0.413265,0.768516,0.800308,0.010000,0.472054,191.028034
55,2.087957,1.476508,2.140637,1.508630,0.071895,0.405977,0.453353,0.817041,0.829531,0.010000,0.471892,191.250949
56,2.076877,1.467559,2.134174,1.502034,0.071331,0.423469,0.471574,0.814432,0.833667,0.010000,0.471897,190.982134
57,2.071691,1.474534,2.120584,1.505254,0.071633,0.387026,0.471574,0.811026,0.842286,0.010000,0.471798,192.352530
58,2.059421,1.456181,2.121191,1.506964,0.071448,0.404519,0.460641,0.810781,0.832083,0.010000,0.472091,191.048886
59,2.048404,1.446689,2.105568,1.490478,0.069855,0.403061,0.469388,0.814950,0.833923,0.010000,0.472094,191.071832
60,2.043637,1.452756,2.097303,1.481676,0.068566,0.462099,0.484694,0.838506,0.847519,0.010000,0.472007,190.837308
61,2.028715,1.442632,2.099994,1.479167,0.068797,0.416181,0.493440,0.824074,0.845864,0.010000,0.472483,191.218131
62,2.020537,1.430884,2.079848,1.465603,0.066433,0.421283,0.503644,0.840594,0.860556,0.010000,0.471938,190.661494
63,2.009732,1.418789,2.092908,1.493238,0.070088,0.388484,0.486152,0.813800,0.858670,0.010000,0.472221,191.081933
64,2.000161,1.412210,2.079149,1.522331,0.074368,0.378280,0.472303,0.775638,0.810393,0.010000,0.472025,191.138576
65,1.995234,1.409434,2.051145,1.446738,0.065396,0.424198,0.502187,0.840735,0.877326,0.010000,0.472194,190.836707
66,1.987196,1.400069,2.058795,1.457901,0.065833,0.443878,0.513848,0.845693,0.863865,0.010000,0.472369,190.834743
67,1.981452,1.395775,2.052793,1.464083,0.066686,0.390671,0.488338,0.830926,0.873929,0.010000,0.472253,190.925758
68,1.968673,1.394119,2.051308,1.450555,0.065421,0.440962,0.510933,0.847550,0.868984,0.010000,0.471902,190.795850
69,1.965845,1.395632,2.034450,1.445662,0.064935,0.446064,0.497085,0.848348,0.873755,0.010000,0.472117,190.949681
