epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
168,1.243255,1.577829,0.825939,0.742051,0.758830,573.736833
169,1.252496,1.674251,0.821388,0.742575,0.771002,574.537005
170,1.245746,1.618760,0.820819,0.729964,0.758742,574.767224
171,1.246185,1.635277,0.810580,0.760003,0.766888,574.158715
172,1.235363,1.597274,0.837884,0.729127,0.762567,575.714430
173,1.229540,1.558806,0.822526,0.745155,0.769358,574.553881
174,1.222357,1.630613,0.819681,0.750167,0.773249,573.646880
175,1.216554,1.686452,0.794084,0.741967,0.762111,574.203555
176,1.207814,1.575856,0.822526,0.724703,0.750501,572.587140
177,1.206874,1.645320,0.831627,0.733882,0.747165,574.064031
178,1.202948,1.694896,0.830489,0.741613,0.757087,576.483529
179,1.190405,1.615591,0.820819,0.722080,0.756242,573.785475
180,1.200613,1.737285,0.825370,0.682981,0.710852,575.496123
181,1.187022,1.702351,0.801479,0.733770,0.754360,574.122434
182,1.180807,1.604808,0.821957,0.725789,0.755490,576.347414
183,1.169969,1.610140,0.831058,0.737156,0.756508,574.288149
184,1.172252,1.828068,0.753129,0.687953,0.713663,574.356757
185,1.163015,1.679322,0.811718,0.719280,0.751022,574.207923
186,1.157989,1.618463,0.816268,0.697439,0.729969,574.465668
187,1.160441,1.617650,0.821388,0.707384,0.738047,574.373519
188,1.138939,1.552839,0.819113,0.747647,0.761492,574.205150
189,1.138959,1.570133,0.820819,0.755824,0.765289,573.949672
190,1.133392,1.632736,0.824232,0.727071,0.760202,573.759697
191,1.133111,1.663085,0.814562,0.708141,0.743662,572.766550
192,1.120854,1.704556,0.791809,0.747716,0.750982,574.724427
193,1.122626,1.740496,0.791809,0.701763,0.726010,573.638673
194,1.114883,1.643183,0.816837,0.730548,0.741541,574.096618
195,1.098923,1.811374,0.790102,0.689065,0.708553,574.771803
196,1.102989,1.743817,0.815700,0.707668,0.728108,573.821146
197,1.109116,1.624656,0.815700,0.735035,0.767129,575.196524
198,1.085714,1.672883,0.821388,0.757720,0.774654,574.060512
199,1.087916,1.709063,0.798635,0.704326,0.723481,574.374174
200,1.076813,1.767141,0.808874,0.733566,0.752968,574.228660
201,1.070912,1.648648,0.817975,0.745494,0.761454,576.305119
202,1.070446,1.785524,0.826507,0.729157,0.739073,573.498147
203,1.071863,1.670346,0.824232,0.730974,0.758031,574.663829
204,1.055982,1.782763,0.829920,0.720652,0.731048,573.134472
205,1.062894,1.790727,0.788396,0.710417,0.737700,573.766857
206,1.052843,1.748846,0.827076,0.739198,0.759362,574.243145
207,1.031885,1.770887,0.831058,0.725108,0.736399,573.959805
208,1.034224,1.763088,0.819681,0.706738,0.725655,574.537660
209,1.026849,1.743159,0.779863,0.709106,0.742304,573.978626
210,1.033109,1.744571,0.807736,0.727266,0.764522,573.322050
211,1.022959,1.683204,0.814562,0.726646,0.756579,573.628538
212,1.016151,1.758459,0.819681,0.714928,0.740087,574.158747
213,1.003522,1.790888,0.819113,0.716538,0.737845,574.722235
214,1.002380,1.714891,0.810580,0.716975,0.739426,573.904458
215,1.001526,1.772591,0.817406,0.726834,0.747232,573.331795
216,0.987971,1.669570,0.823094,0.743721,0.766857,573.552185
217,0.995192,1.801944,0.825939,0.728653,0.738746,574.216667
218,0.990805,1.842492,0.781570,0.725250,0.743957,573.785643
219,0.973512,1.709185,0.804323,0.723816,0.733142,573.822708
220,0.967651,1.788443,0.808305,0.713647,0.733825,574.494504
221,0.971012,1.896012,0.749147,0.674190,0.702735,575.289535
222,0.950630,1.845297,0.811149,0.723427,0.752428,573.672272
223,0.946828,1.904022,0.783276,0.699716,0.716423,574.617424
224,0.934826,1.805808,0.809443,0.731359,0.754910,573.971456
225,0.945287,1.985413,0.775882,0.706704,0.729396,573.530890
226,0.944405,1.962375,0.796359,0.695306,0.731906,574.236681
227,0.926812,1.941694,0.811718,0.693180,0.708991,574.469997
228,0.924997,1.787744,0.803185,0.737346,0.758909,573.842902
229,0.918049,2.000707,0.815700,0.714411,0.726997,573.457612
230,0.923692,1.962193,0.804892,0.668805,0.706653,573.921259
231,0.913431,1.880482,0.800910,0.712452,0.754215,573.697712
232,0.912474,1.804640,0.800910,0.710288,0.732193,574.521370
233,0.895880,1.899141,0.796359,0.736203,0.761453,573.605812
234,0.903513,1.732987,0.805461,0.693572,0.733491,573.247380
235,0.875962,1.931433,0.811149,0.723492,0.731799,573.448172
236,0.896077,1.906430,0.811718,0.754874,0.769211,573.868007
237,0.877435,1.950227,0.803185,0.703424,0.734931,573.518226
238,0.864007,1.955642,0.795791,0.747349,0.757383,574.010419
239,0.887602,1.872494,0.815700,0.741875,0.756639,574.357192
240,0.867644,2.063012,0.783276,0.706678,0.727266,573.639213
241,0.857430,1.904028,0.784983,0.720900,0.742692,573.910433
242,0.853872,1.976747,0.808874,0.731705,0.753420,574.415597
243,0.843715,2.126887,0.794084,0.711326,0.729288,574.080701
244,0.851126,2.221121,0.760523,0.714501,0.725725,574.753062
245,0.841140,1.938683,0.819113,0.738068,0.758957,573.890770
246,0.845745,1.976203,0.770193,0.687166,0.710667,572.368654
247,0.819324,2.035587,0.815131,0.734593,0.747076,574.080635
248,0.834614,1.939292,0.806030,0.698321,0.740352,574.280318
249,0.803446,2.008031,0.809443,0.725564,0.748672,574.087741
250,0.818469,2.031048,0.792947,0.702160,0.714255,573.812834
251,0.814501,2.101557,0.806030,0.733735,0.751688,573.905443
252,0.796578,2.140395,0.785552,0.706370,0.722009,574.474043
253,0.799187,2.091747,0.788965,0.667245,0.688586,574.427043
254,0.791734,2.384196,0.806598,0.710801,0.731741,574.672649
255,0.781393,2.318079,0.812856,0.705710,0.716420,573.592025
256,0.783639,1.979772,0.786121,0.706320,0.739863,573.418503
257,0.771747,2.085754,0.812856,0.687480,0.719066,572.497885
258,0.782727,2.368109,0.762799,0.669952,0.682694,572.297307
259,0.769451,2.204852,0.781001,0.709093,0.728306,573.581182
260,0.775063,2.234053,0.768487,0.712665,0.715780,574.944239
261,0.777592,2.288010,0.748009,0.686248,0.693984,574.431110
262,0.756136,2.169071,0.807167,0.732496,0.750940,575.159192
263,0.760012,2.209194,0.774744,0.696617,0.715024,573.626806
264,0.744946,2.407115,0.752560,0.672404,0.690224,573.269519
265,0.748347,2.188182,0.788965,0.713494,0.730550,573.957415
266,0.728857,2.179570,0.806030,0.730447,0.739468,575.225275
267,0.749747,2.187309,0.772469,0.706426,0.720877,574.561143
268,0.727345,2.442236,0.808305,0.717232,0.723618,574.806340
269,0.748719,2.263025,0.755404,0.710045,0.726370,573.877511
270,0.720743,2.189845,0.779295,0.713799,0.730912,574.576778
271,0.740604,2.186280,0.801479,0.720660,0.734452,573.807473
272,0.704103,2.382903,0.795222,0.694062,0.714983,574.150606
273,0.720365,2.464891,0.792378,0.687836,0.705222,574.304735
274,0.714128,2.420083,0.810011,0.699848,0.712407,574.704013
275,0.701545,2.417101,0.781570,0.705207,0.716941,574.274857
276,0.709605,2.376502,0.777588,0.697840,0.719969,573.490223
277,0.693146,2.240368,0.790671,0.708597,0.736044,572.694390
278,0.700507,2.439956,0.751422,0.689768,0.707576,573.339669
279,0.692610,2.537920,0.814562,0.724134,0.728484,573.516628
280,0.690158,2.415169,0.778157,0.709173,0.717954,571.696848
281,0.689409,2.419509,0.766212,0.680504,0.698127,573.549248
282,0.677632,2.533904,0.811718,0.714134,0.721769,573.134232
283,0.675781,2.442426,0.793515,0.704544,0.728403,573.311368
284,0.688483,2.295990,0.799772,0.716867,0.731592,573.160225
285,0.680716,2.409745,0.786121,0.729892,0.735638,572.616232
286,0.665251,2.415013,0.790671,0.705162,0.724952,572.503902
287,0.668968,2.673005,0.802617,0.680447,0.715792,572.697070
288,0.654725,2.470418,0.801479,0.709853,0.717886,573.187300
289,0.662579,2.472231,0.751991,0.678268,0.707443,573.331773
290,0.669566,2.644934,0.788396,0.670160,0.697886,573.648103
291,0.672881,2.495364,0.790102,0.712052,0.727776,574.634364
292,0.660460,2.600495,0.773038,0.660442,0.682767,576.373352
293,0.672190,2.468117,0.788396,0.707324,0.730892,573.941720
294,0.636282,2.656579,0.774744,0.670324,0.708836,573.422493
295,0.626662,2.493242,0.754266,0.711957,0.726650,574.176148
296,0.652835,2.584951,0.749716,0.667509,0.680225,573.180919
297,0.674125,2.475170,0.787258,0.700277,0.727408,574.677532
298,0.632182,2.637103,0.766780,0.692441,0.713252,572.755299
299,0.655737,2.485820,0.774175,0.694396,0.714005,573.447533
300,0.635318,2.427044,0.782708,0.672094,0.691088,573.377239
301,0.634697,2.468307,0.794084,0.720649,0.733151,573.606922
302,0.633384,2.789309,0.780432,0.681300,0.711166,575.199001
303,0.614659,2.708092,0.760523,0.672644,0.700442,574.205471
304,0.635715,2.567055,0.775313,0.675202,0.696727,573.991637
305,0.604004,2.681552,0.806030,0.716221,0.725830,572.868135
306,0.624012,2.640191,0.777019,0.693268,0.706523,573.231593
307,0.614003,2.846106,0.807736,0.737706,0.744225,575.748206
308,0.597216,2.685167,0.760523,0.691261,0.706316,575.516983
309,0.630256,2.577045,0.783845,0.703624,0.724366,574.249468
310,0.602693,2.920382,0.797497,0.708176,0.726083,575.286049
311,0.642390,2.529713,0.796928,0.730916,0.750308,573.177347
312,0.620555,2.462384,0.800910,0.725225,0.735913,573.704874
313,0.610537,2.631060,0.812856,0.716538,0.721439,573.023164
