epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
163,0.983533,1.266417,0.841297,0.788685,0.800616,2210.032917
164,0.975529,1.235758,0.836177,0.764736,0.796966,2254.438110
165,0.970290,1.395192,0.827645,0.692137,0.721217,2255.249752
166,0.978020,1.347669,0.824232,0.765481,0.795760,2193.047137
167,0.964981,1.310161,0.832196,0.735630,0.770305,2155.307804
168,0.962529,1.237363,0.841297,0.772406,0.796570,2175.977421
169,0.960872,1.305066,0.840159,0.733885,0.759213,2266.572194
170,0.964703,1.301306,0.844141,0.800106,0.811636,2254.745806
171,0.955128,1.285857,0.816837,0.743636,0.791025,2282.340607
172,0.959513,1.249137,0.837884,0.762433,0.796315,2149.687052
173,0.941144,1.255884,0.833902,0.753890,0.784712,2451.899630
174,0.948670,1.288539,0.837315,0.757409,0.764606,2271.678915
175,0.945467,1.277339,0.832196,0.773560,0.788701,2362.624502
176,0.935265,1.254130,0.838453,0.760686,0.771903,2430.433969
177,0.928753,1.275616,0.833902,0.778487,0.786956,2750.844393
178,0.932477,1.435959,0.822526,0.733765,0.757893,2724.522676
179,0.935544,1.280540,0.840728,0.762192,0.780585,2667.567203
180,0.925327,1.286230,0.839022,0.750365,0.768698,2538.213959
181,0.919267,1.361120,0.839022,0.746515,0.771921,2335.162739
182,0.917598,1.285974,0.831627,0.753427,0.778611,2189.769641
183,0.911377,1.252222,0.843003,0.769548,0.784749,2228.335908
184,0.919168,1.300018,0.835040,0.763764,0.791923,2377.829935
185,0.911914,1.303558,0.845279,0.766849,0.789624,2284.622045
186,0.903163,1.306542,0.841297,0.747461,0.787448,2569.977632
187,0.906815,1.383279,0.830489,0.739578,0.749760,2668.081133
188,0.905982,1.263348,0.841866,0.750270,0.763769,2382.092241
189,0.903934,1.383624,0.825370,0.766699,0.786264,2485.566931
190,0.888750,1.297239,0.849261,0.766083,0.783058,2265.129427
191,0.897076,1.315155,0.836177,0.738522,0.769363,2263.323291
192,0.895532,1.334398,0.829352,0.749333,0.768951,2192.928475
193,0.891239,1.515005,0.836177,0.711490,0.735683,2306.873947
194,0.885746,1.340947,0.820250,0.754503,0.761139,2529.722041
195,0.878206,1.383358,0.823663,0.759780,0.790007,2360.744183
196,0.870512,1.312714,0.835040,0.773691,0.787665,2325.682947
197,0.874946,1.414951,0.831058,0.743357,0.763383,2565.246288
198,0.868538,1.384962,0.829352,0.739340,0.755491,2512.706255
199,0.862506,1.357107,0.832196,0.764837,0.783224,2507.911494
200,0.858816,1.552075,0.792947,0.697522,0.715165,2561.069648
201,0.866358,1.363581,0.831627,0.760848,0.793239,2573.787204
202,0.854599,1.358429,0.837315,0.741648,0.763683,2392.461565
203,0.847470,1.345080,0.839022,0.765579,0.780993,2323.331247
204,0.853438,1.339236,0.825939,0.748666,0.769102,2517.805124
205,0.845655,1.385217,0.827076,0.749908,0.769286,2312.159308
206,0.845265,1.382379,0.837884,0.763304,0.779455,2364.982415
207,0.836252,1.343769,0.831058,0.741383,0.773902,2366.172911
208,0.836684,1.356994,0.831058,0.751888,0.765507,2506.964971
209,0.827510,1.455685,0.823094,0.753246,0.772347,2425.161088
210,0.836545,1.475643,0.830489,0.723586,0.761882,2513.667459
211,0.829104,1.635768,0.799772,0.718773,0.730473,2411.292105
212,0.827077,1.612563,0.832765,0.711705,0.729487,2295.343326
213,0.825289,1.361782,0.831058,0.722400,0.751954,2479.085238
214,0.822895,1.420761,0.824232,0.740353,0.756854,2601.302697
215,0.805925,1.449303,0.829352,0.747533,0.759983,2394.073851
216,0.809277,1.555225,0.792378,0.716486,0.731350,2591.514409
217,0.808173,1.455994,0.809443,0.750472,0.778116,2522.367650
218,0.796751,1.485151,0.828214,0.753906,0.761840,2394.970594
219,0.807225,1.364441,0.841297,0.763902,0.778276,2316.351398
220,0.798025,1.547833,0.823663,0.730380,0.747834,2379.272509
221,0.792919,1.495877,0.812856,0.748341,0.761996,2240.849603
222,0.795346,1.405953,0.832196,0.762740,0.785768,2140.014626
223,0.780535,1.461495,0.824801,0.718007,0.744647,2394.930637
224,0.778281,1.463956,0.813424,0.759118,0.766977,2322.281885
225,0.786739,1.445865,0.824232,0.779656,0.787471,2274.586628
226,0.776178,1.701201,0.824232,0.725865,0.746865,2347.342986
227,0.777701,1.563000,0.807167,0.736189,0.763373,2507.753871
228,0.769968,1.668767,0.816837,0.719171,0.754847,2232.270014
229,0.773105,1.652920,0.817975,0.753528,0.760482,2322.636181
230,0.763891,1.726564,0.815131,0.697313,0.735715,2316.310626
231,0.760353,1.458418,0.834471,0.757878,0.773788,2317.087035
232,0.755231,1.533955,0.814562,0.758334,0.769037,2183.076539
233,0.754807,1.584596,0.796359,0.713100,0.745953,2237.574757
234,0.746287,1.512793,0.819681,0.737486,0.757126,2498.471102
235,0.739502,1.524413,0.828214,0.745621,0.772927,2346.389426
236,0.737899,1.559131,0.827076,0.730772,0.763802,2244.462846
237,0.734212,1.556226,0.823663,0.731824,0.753106,2324.369421
238,0.732641,1.566155,0.807736,0.748113,0.763768,2340.698629
239,0.734943,1.672736,0.816268,0.725868,0.742083,2241.249986
