epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
156,1.319123,1.616924,0.833902,0.746961,0.763464,822.236299
157,1.310821,1.664565,0.823663,0.710949,0.739516,572.486704
158,1.314802,2.134765,0.806030,0.541264,0.591298,572.864536
159,1.300644,1.656102,0.820250,0.736976,0.757910,572.838297
160,1.297876,1.648773,0.800341,0.734827,0.744935,572.280996
161,1.293891,1.649690,0.838453,0.727149,0.755883,571.874798
162,1.283467,1.686773,0.827645,0.747542,0.755934,573.154566
163,1.278581,1.591787,0.832196,0.739070,0.763174,573.909173
164,1.269712,1.592824,0.838453,0.753522,0.761166,574.829066
165,1.260143,1.733937,0.815131,0.653899,0.673151,573.226960
166,1.266019,1.608234,0.833902,0.737259,0.752035,574.003620
167,1.257870,1.680912,0.818544,0.716715,0.725290,573.830179
168,1.236133,1.661749,0.825370,0.701663,0.733209,574.706362
169,1.242372,1.649414,0.824801,0.734204,0.745625,575.568534
170,1.238030,1.650781,0.831627,0.753529,0.768147,573.345728
171,1.239342,1.568286,0.823663,0.730260,0.766021,574.998348
172,1.231343,1.582612,0.836177,0.744634,0.767411,574.021285
173,1.220578,1.658184,0.804323,0.737808,0.755149,573.597708
174,1.219869,1.695379,0.800341,0.733029,0.731134,573.725689
175,1.215466,1.695556,0.811718,0.715483,0.728282,573.139316
176,1.206897,1.726976,0.821388,0.709513,0.731444,572.763285
177,1.203794,1.646478,0.830489,0.705341,0.755508,572.757984
178,1.196436,1.664718,0.817406,0.741306,0.749772,572.639703
179,1.189674,1.714301,0.811718,0.702902,0.716435,573.037315
180,1.191996,1.613606,0.835609,0.751837,0.760228,573.390985
181,1.175356,1.651084,0.827076,0.753287,0.765587,573.112810
182,1.171219,1.604566,0.815131,0.736048,0.756655,572.781450
183,1.171349,1.647776,0.824232,0.709640,0.731675,572.941874
184,1.155823,1.636379,0.820819,0.719560,0.747949,572.456519
185,1.158119,1.754065,0.803754,0.695686,0.687075,572.567047
186,1.166283,1.549651,0.823094,0.745265,0.763179,573.847214
187,1.154946,1.699133,0.813424,0.719201,0.723104,572.724152
188,1.154056,1.623064,0.821957,0.697290,0.726532,572.195398
189,1.132587,1.728951,0.811149,0.722009,0.732818,573.050573
190,1.133603,1.608702,0.828214,0.732879,0.762019,574.100593
191,1.128064,1.707044,0.817975,0.706643,0.730566,572.950805
192,1.136532,1.629723,0.823663,0.744495,0.768219,572.918885
193,1.124387,1.731928,0.816268,0.705016,0.725260,573.812310
194,1.116061,1.637073,0.831058,0.761227,0.748564,572.676736
195,1.113479,1.569490,0.831627,0.744169,0.754091,573.041850
196,1.113447,1.619379,0.825370,0.736350,0.764922,574.029673
197,1.108944,1.626339,0.826507,0.732613,0.758932,573.300517
198,1.094877,1.590855,0.816837,0.711352,0.723843,573.012938
199,1.084748,1.643976,0.809443,0.707829,0.745213,573.638845
200,1.080623,1.671332,0.825939,0.727520,0.753856,574.178519
201,1.089322,1.678386,0.824801,0.708620,0.744368,572.808365
202,1.073469,1.643733,0.816837,0.716846,0.739294,572.878705
203,1.074438,1.591934,0.832765,0.757926,0.755249,572.920540
204,1.081286,1.764347,0.831627,0.691167,0.711857,573.205501
205,1.059612,1.640612,0.816837,0.738713,0.764211,573.041093
206,1.057086,1.672100,0.824801,0.740478,0.763521,573.020747
207,1.051182,1.780523,0.812856,0.673416,0.701545,572.846351
208,1.055601,1.721714,0.820819,0.692814,0.713570,573.217806
209,1.048921,1.630742,0.823094,0.706969,0.733523,573.359670
210,1.042769,1.688250,0.830489,0.739961,0.765784,572.160720
211,1.039600,1.851010,0.820250,0.686115,0.725974,573.053816
212,1.028945,1.878395,0.821388,0.678621,0.710674,573.086121
213,1.025730,1.641908,0.828214,0.716353,0.735794,573.369735
214,1.028380,1.598677,0.826507,0.741167,0.761352,572.496642
215,1.019524,1.701988,0.825370,0.698860,0.724171,571.714209
216,1.016536,1.573311,0.820250,0.734646,0.753495,572.921951
217,1.012743,1.737976,0.824232,0.730208,0.754316,572.574008
218,1.014137,1.663745,0.810580,0.719488,0.747894,573.236040
219,1.006848,1.696730,0.822526,0.754269,0.767660,572.968054
220,0.993809,1.699066,0.825370,0.727636,0.745480,572.371954
221,1.000959,1.604027,0.825939,0.736552,0.745601,571.484710
222,0.990923,1.663622,0.816268,0.705004,0.705809,570.964303
223,0.982151,1.820230,0.812856,0.714340,0.721861,573.596201
224,0.978526,1.661217,0.821957,0.725575,0.725770,572.648663
225,0.975095,1.770906,0.802617,0.728455,0.745105,572.162998
226,0.977149,1.700909,0.824801,0.764046,0.774581,572.399439
227,0.960683,1.702266,0.814562,0.710895,0.746412,573.222271
228,0.962154,1.777672,0.804892,0.752498,0.750150,573.509456
229,0.953938,1.804544,0.814562,0.682940,0.707959,571.546162
230,0.968550,1.761963,0.826507,0.668491,0.704713,573.303808
231,0.951020,1.787983,0.820250,0.744562,0.761415,572.640733
232,0.946916,1.704295,0.828214,0.737828,0.762391,572.830153
233,0.948224,1.856892,0.775313,0.699900,0.735658,572.386600
234,0.941814,1.715862,0.819681,0.713814,0.736863,572.480565
235,0.933614,1.792904,0.802617,0.734190,0.753855,572.369765
236,0.921073,1.722359,0.824801,0.729539,0.755687,572.931868
237,0.933040,1.702662,0.813993,0.702687,0.747568,572.361533
238,0.918838,1.694686,0.806030,0.734217,0.739339,573.093648
239,0.925768,1.723732,0.810011,0.728614,0.746951,572.374663
240,0.918128,1.860862,0.779295,0.696317,0.713699,571.910905
241,0.922477,1.668348,0.817406,0.713134,0.740042,572.861639
242,0.903342,1.774506,0.820250,0.732952,0.752815,573.011413
243,0.899602,1.806721,0.808305,0.673344,0.713076,572.359630
244,0.899942,1.793047,0.794653,0.714222,0.732538,571.776308
245,0.896752,1.744752,0.814562,0.733639,0.749826,787.714180
246,0.894576,1.672033,0.825939,0.738856,0.764802,572.231290
247,0.881237,1.813411,0.757110,0.665897,0.696956,572.480867
248,0.888328,1.848569,0.813424,0.675627,0.695949,572.425068
249,0.882468,1.744421,0.817406,0.746915,0.753757,571.550952
250,0.883228,1.758005,0.816268,0.678381,0.702821,571.903456
251,0.872939,1.837769,0.827645,0.740331,0.746263,572.730999
252,0.867817,1.808797,0.819681,0.751474,0.761306,572.208631
253,0.867757,1.773219,0.804323,0.700150,0.717706,572.504786
254,0.877998,1.771729,0.803754,0.694507,0.720024,573.159446
255,0.858884,1.920025,0.799204,0.740778,0.758130,573.122869
256,0.846792,1.859491,0.824801,0.696006,0.708823,571.969796
257,0.844884,1.786222,0.825939,0.717713,0.735877,572.319686
258,0.843892,1.889021,0.790671,0.669151,0.705076,571.834931
259,0.849513,1.977540,0.778157,0.701661,0.720123,572.628643
260,0.840693,2.012800,0.792378,0.657764,0.698296,573.393603
261,0.851815,1.944773,0.786121,0.697246,0.702149,572.509157
262,0.848845,1.847957,0.808305,0.707282,0.737531,571.876736
263,0.836644,1.928754,0.820250,0.689046,0.705315,572.318646
264,0.842306,1.767202,0.811718,0.678970,0.701574,572.918133
265,0.820217,2.053815,0.765643,0.661322,0.698984,572.114624
266,0.817386,1.655069,0.813993,0.700095,0.736319,572.428035
267,0.813542,1.786117,0.815131,0.742693,0.752634,572.639911
268,0.824743,1.835986,0.803754,0.670661,0.699175,572.326923
269,0.819865,1.823770,0.795791,0.730236,0.744968,572.950086
270,0.805413,1.941072,0.822526,0.717257,0.732886,573.487549
271,0.808457,1.862182,0.798635,0.707814,0.741547,572.408366
272,0.803119,2.036676,0.815700,0.663910,0.696999,573.016451
273,0.806808,1.786332,0.821388,0.710662,0.722152,572.576961
274,0.792307,1.851025,0.816268,0.712266,0.722545,571.734586
275,0.804880,1.960075,0.757110,0.662645,0.680955,573.253466
276,0.799256,1.935712,0.806030,0.701886,0.728889,573.235290
277,0.797780,1.913070,0.812287,0.730665,0.764147,572.074677
278,0.781803,1.770849,0.803185,0.756618,0.760932,573.170353
279,0.790023,1.992540,0.799772,0.692580,0.718518,572.495759
280,0.778160,1.966949,0.828214,0.720889,0.743458,572.106367
281,0.794104,1.870991,0.817406,0.724319,0.747207,572.751395
282,0.776430,1.897688,0.815700,0.701174,0.728014,573.109868
283,0.765402,1.818789,0.814562,0.747308,0.765234,572.492369
284,0.772819,1.915197,0.821957,0.729983,0.758373,574.491748
285,0.778811,1.840252,0.803185,0.705536,0.729182,573.870542
286,0.758773,1.919623,0.802617,0.680003,0.690970,571.953413
287,0.775321,1.936572,0.819113,0.705385,0.726193,572.139985
288,0.757201,1.896989,0.795791,0.685205,0.724002,572.619654
289,0.773788,1.808489,0.811718,0.725156,0.732656,572.535750
290,0.767794,1.956168,0.806598,0.722556,0.749413,573.082436
291,0.769689,1.893841,0.798066,0.701461,0.735349,573.913515
292,0.745350,2.059765,0.810580,0.660027,0.676560,574.020802
293,0.757528,1.933032,0.792378,0.708211,0.721647,572.963847
294,0.734804,1.985734,0.827645,0.737746,0.755982,573.301006
295,0.735356,2.084566,0.813993,0.713846,0.741065,573.063743
296,0.741565,1.864775,0.820250,0.765768,0.769228,574.579969
297,0.726626,1.942082,0.805461,0.720996,0.740188,574.706482
298,0.735684,1.929283,0.804323,0.715152,0.737141,574.642503
299,0.717715,1.872725,0.790102,0.713821,0.742232,573.615498
300,0.731573,2.061575,0.811149,0.708535,0.712819,574.397967
