epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
18,0.661944,0.655580,0.843497,0.083102,0.688389,0.394138,0.504212,0.493152,0.001000,795.646636
19,0.658255,0.651175,0.677591,0.059951,0.774900,0.568014,0.605533,0.603820,0.001000,798.977298
20,0.655886,0.650213,0.783358,0.074037,0.733068,0.443939,0.558872,0.525165,0.001000,786.111073
21,0.652659,0.642414,0.698761,0.061538,0.780023,0.498293,0.623037,0.585267,0.001000,827.104563
22,0.652302,0.654087,0.624931,0.051731,0.795105,0.746443,0.562192,0.625872,0.001000,834.833650
23,0.649396,0.625315,0.638234,0.053621,0.793113,0.635174,0.599694,0.642359,0.001000,790.796954
24,0.647869,0.644035,0.720861,0.065843,0.752419,0.509960,0.568059,0.566288,0.001000,806.017519
25,0.645402,0.647188,0.704532,0.063083,0.762379,0.569152,0.588207,0.596539,0.001000,758.746089
26,0.643999,0.645316,0.885702,0.087448,0.664200,0.353159,0.491559,0.476529,0.001000,786.745167
27,0.640676,0.630810,0.673440,0.057984,0.782584,0.596187,0.627150,0.629713,0.001000,764.505776
28,0.639209,0.639136,0.805297,0.076074,0.725384,0.464997,0.551865,0.539390,0.001000,736.032357
29,0.637749,0.618803,0.813929,0.078109,0.715424,0.427149,0.549001,0.520831,0.001000,747.087089
30,0.636506,0.627448,0.738250,0.067347,0.753842,0.511668,0.592015,0.583215,0.001000,783.483851
31,0.633843,0.639583,0.606705,0.050106,0.799943,0.727945,0.607505,0.661986,0.001000,794.246762
32,0.632912,0.626229,0.688952,0.060928,0.772908,0.552647,0.619729,0.617633,0.001000,783.394814
33,0.633743,0.623582,0.600365,0.049647,0.802504,0.724530,0.587542,0.652393,0.001000,768.355141
34,0.629765,0.625017,0.668179,0.058619,0.774047,0.623506,0.594706,0.628165,0.001000,758.791762
35,0.630052,0.621640,0.970631,0.098333,0.636027,0.362834,0.452323,0.445767,0.001000,763.657981
36,0.626200,0.632477,0.668060,0.058919,0.776323,0.642573,0.605677,0.638171,0.001000,748.797275
37,0.628064,0.624050,1.124379,0.118801,0.579112,0.316164,0.400791,0.400487,0.001000,780.242558
38,0.626783,0.631940,0.767956,0.072234,0.725100,0.510814,0.556924,0.559598,0.001000,753.902191
39,0.625982,0.617309,0.750121,0.068911,0.739328,0.508537,0.575894,0.570086,0.001000,791.775597
40,0.621242,0.610300,0.642712,0.054325,0.787422,0.654525,0.632210,0.660460,0.001000,749.760042
41,0.622385,0.620287,0.734978,0.065315,0.749004,0.526750,0.580948,0.580650,0.001000,746.193504
42,0.619655,0.614827,0.663099,0.056009,0.786853,0.614684,0.654541,0.653948,0.001000,778.338818
43,0.621053,0.635953,0.785063,0.074314,0.734491,0.473250,0.556601,0.551947,0.001000,805.962541
44,0.618244,0.632827,0.817716,0.075797,0.717131,0.440524,0.564266,0.527697,0.001000,741.063592
45,0.618573,0.606045,0.642732,0.055570,0.785430,0.627205,0.626395,0.643323,0.001000,759.751497
46,0.618481,0.625431,0.673287,0.058551,0.772908,0.597894,0.622390,0.640583,0.001000,774.878300
47,0.613863,0.607634,0.732040,0.066002,0.754411,0.548947,0.601661,0.606211,0.001000,808.926534
48,0.616877,0.615474,0.677818,0.059072,0.773478,0.583950,0.618867,0.628585,0.001000,753.210139
49,0.616418,0.623808,0.661441,0.056437,0.785714,0.616392,0.647097,0.648696,0.001000,733.690732
50,0.615632,0.614803,0.726353,0.063682,0.757826,0.551508,0.610629,0.599453,0.001000,764.520406
51,0.616456,0.620776,0.783266,0.072075,0.727092,0.499431,0.560004,0.558192,0.001000,769.487280
52,0.610763,0.612830,0.605501,0.049708,0.807057,0.702903,0.642742,0.678671,0.001000,742.152147
53,0.609598,0.604639,0.717262,0.063715,0.756118,0.574559,0.609687,0.614976,0.001000,768.522803
54,0.612382,0.610258,0.626402,0.052600,0.794252,0.671884,0.644518,0.677523,0.001000,753.500002
55,0.611650,0.599958,0.598621,0.049475,0.805919,0.702334,0.642539,0.677513,0.001000,773.024428
56,0.611074,0.598559,0.708814,0.063541,0.762379,0.584519,0.611292,0.630953,0.001000,779.274031
57,0.608920,0.609051,0.664302,0.057953,0.776323,0.622937,0.622562,0.637669,0.001000,784.047428
58,0.608178,0.603149,0.656571,0.055997,0.782015,0.627205,0.621072,0.646727,0.001000,796.358798
59,0.606789,0.595838,0.871947,0.085732,0.690950,0.450484,0.530599,0.526102,0.001000,813.311902
60,0.607034,0.594482,0.615038,0.050781,0.797951,0.685259,0.655278,0.676051,0.001000,858.843360
61,0.606203,0.586788,0.642675,0.054440,0.790837,0.633182,0.634239,0.647485,0.001000,781.414868
62,0.604963,0.578707,0.583038,0.047121,0.810757,0.744451,0.652281,0.691409,0.001000,788.665824
63,0.602770,0.585170,0.645515,0.055495,0.781446,0.623791,0.621869,0.642171,0.001000,810.710694
64,0.604052,0.604568,0.590713,0.047937,0.810188,0.735913,0.629282,0.666067,0.001000,814.853786
65,0.604206,0.585496,0.692135,0.060271,0.764656,0.583381,0.625660,0.638370,0.001000,783.242631
66,0.604405,0.597684,0.864456,0.081786,0.693796,0.466135,0.533064,0.539424,0.001000,778.474366
67,0.603328,0.597178,0.654034,0.055263,0.785430,0.634889,0.644096,0.657700,0.001000,768.829309
68,0.600632,0.582203,0.646347,0.054581,0.792829,0.646841,0.653149,0.665967,0.001000,755.741004
69,0.601158,0.593786,0.611877,0.049909,0.805635,0.679852,0.666812,0.685348,0.001000,766.387544
70,0.599545,0.595358,0.637754,0.052911,0.795390,0.649972,0.652631,0.659567,0.001000,752.661975
71,0.602031,0.605214,0.745791,0.066891,0.753273,0.541264,0.615944,0.616796,0.001000,769.167576
72,0.599558,0.582904,0.591512,0.047820,0.810188,0.707740,0.664475,0.688547,0.001000,771.676874
73,0.599294,0.578022,0.648723,0.055302,0.784291,0.631759,0.647839,0.659941,0.001000,807.417408
74,0.599163,0.593348,0.652087,0.055493,0.787991,0.632612,0.642879,0.665950,0.001000,782.342838
75,0.600906,0.592481,0.583093,0.046947,0.808765,0.742174,0.633902,0.677017,0.001000,830.761541
76,0.597706,0.582335,0.646524,0.054046,0.792260,0.639727,0.661646,0.660618,0.001000,801.327313
