epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
4,0.973835,0.634623,1.072080,0.729104,0.047454,0.785999,0.763233,0.710133,0.716731,0.001000,0.471711,443.958900
5,0.971378,0.633244,1.050263,0.704842,0.046205,0.782584,0.764087,0.722844,0.724848,0.001000,0.471248,443.719415
6,0.967806,0.629523,1.059086,0.716850,0.047236,0.777746,0.754696,0.719652,0.715449,0.001000,0.471887,443.622572
7,0.968082,0.630311,1.071477,0.729383,0.048321,0.771201,0.751281,0.694561,0.703304,0.001000,0.471511,443.784247
8,0.963950,0.627018,1.063176,0.723495,0.047794,0.776039,0.757257,0.704996,0.713085,0.001000,0.471838,443.555266
9,0.967070,0.630097,1.054299,0.713835,0.046700,0.776323,0.761525,0.700944,0.710275,0.001000,0.471459,440.738912
10,0.963300,0.627146,1.065619,0.723017,0.047321,0.770632,0.755549,0.717042,0.716558,0.001000,0.471469,442.734073
11,0.962719,0.627141,1.060318,0.719110,0.047252,0.776323,0.756118,0.713259,0.716916,0.001000,0.471511,443.803498
12,0.962403,0.627788,1.066616,0.724683,0.047626,0.774616,0.755834,0.707056,0.710107,0.001000,0.471291,443.358421
13,0.958794,0.624081,1.065410,0.725710,0.047416,0.779454,0.755834,0.709311,0.712366,0.001000,0.471244,440.940278
14,0.959869,0.624599,1.067075,0.725865,0.048270,0.768355,0.742459,0.708342,0.711452,0.001000,0.471674,441.981601
15,0.962427,0.627680,1.056355,0.714820,0.047548,0.776039,0.749858,0.715797,0.716042,0.001000,0.471314,441.754809
16,0.955500,0.622540,1.065161,0.725226,0.047006,0.781161,0.764656,0.702209,0.706511,0.001000,0.471241,441.010939
17,0.957538,0.624280,1.055526,0.716030,0.046772,0.783438,0.760387,0.711552,0.718041,0.001000,0.471538,440.871500
18,0.954732,0.623079,1.078130,0.738339,0.048413,0.775470,0.754980,0.688843,0.693496,0.001000,0.471505,440.743323
19,0.954105,0.620693,1.067327,0.727689,0.047809,0.774331,0.753273,0.713345,0.711070,0.001000,0.471651,440.598275
20,0.951381,0.618476,1.067354,0.727942,0.048443,0.771770,0.753273,0.703905,0.708353,0.001000,0.471723,440.913091
21,0.953068,0.621055,1.062842,0.726918,0.047070,0.774900,0.762094,0.707824,0.712825,0.001000,0.471466,440.578139
