epoch,train_loss,has_valid_loss_improved,time
821,0.008678,nan,1,0.210217
822,0.008675,nan,1,0.210490
823,0.008672,nan,1,0.211031
824,0.008669,nan,1,0.209873
825,0.008665,nan,1,0.210278
826,0.008662,nan,1,0.210349
827,0.008659,nan,1,0.211727
828,0.008656,nan,1,0.211935
829,0.008653,nan,1,0.211094
830,0.008650,nan,1,0.210366
831,0.008647,nan,1,0.210336
832,0.008644,nan,1,0.210639
833,0.008641,nan,1,0.210966
834,0.008638,nan,1,0.210214
835,0.008635,nan,1,0.209919
836,0.008632,nan,1,0.209727
837,0.008629,nan,1,0.209723
838,0.008626,nan,1,0.210030
839,0.008622,nan,1,0.210314
840,0.008619,nan,1,0.213362
841,0.008617,nan,1,0.210540
842,0.008614,nan,1,0.210704
843,0.008611,nan,1,0.209592
844,0.008608,nan,1,0.210060
845,0.008605,nan,1,0.209730
846,0.008602,nan,1,0.209996
847,0.008599,nan,1,0.210453
848,0.008596,nan,1,0.210322
849,0.008593,nan,1,0.210344
850,0.008590,nan,1,0.210367
851,0.008588,nan,1,0.209682
852,0.008584,nan,1,0.210308
853,0.008581,nan,1,0.210924
854,0.008578,nan,1,0.210311
855,0.008575,nan,1,0.211009
856,0.008572,nan,1,0.210648
857,0.008569,nan,1,0.210311
858,0.008566,nan,1,0.210593
859,0.008563,nan,1,0.209615
860,0.008560,nan,1,0.209553
861,0.008557,nan,1,0.210329
862,0.008554,nan,1,0.210409
863,0.008551,nan,1,0.210834
864,0.008548,nan,1,0.209457
865,0.008545,nan,1,0.209883
866,0.008543,nan,1,0.210623
867,0.008540,nan,1,0.211078
868,0.008537,nan,1,0.210227
869,0.008534,nan,1,0.210684
870,0.008531,nan,1,0.210665
871,0.008528,nan,1,0.210861
872,0.008525,nan,1,0.210475
873,0.008522,nan,1,0.210509
874,0.008520,nan,1,0.210470
875,0.008517,nan,1,0.210085
876,0.008514,nan,1,0.210571
877,0.008511,nan,1,0.210550
878,0.008508,nan,1,0.210103
879,0.008506,nan,1,0.211340
880,0.008503,nan,1,0.210630
881,0.008500,nan,1,0.210118
882,0.008497,nan,1,0.210968
883,0.008494,nan,1,0.211188
884,0.008491,nan,1,0.209968
885,0.008488,nan,1,0.210219
886,0.008486,nan,1,0.209964
887,0.008483,nan,1,0.210527
888,0.008480,nan,1,0.210315
889,0.008477,nan,1,0.210269
890,0.008474,nan,1,0.210225
891,0.008471,nan,1,0.209978
892,0.008468,nan,1,0.210326
893,0.008466,nan,1,0.210503
894,0.008463,nan,1,0.209937
895,0.008460,nan,1,0.210058
896,0.008457,nan,1,0.210527
897,0.008455,nan,1,0.210301
898,0.008452,nan,1,0.209428
899,0.008450,nan,1,0.209676
900,0.008447,nan,1,0.209757
901,0.008444,nan,1,0.210548
902,0.008442,nan,1,0.209388
903,0.008439,nan,1,0.210554
904,0.008436,nan,1,0.209805
905,0.008433,nan,1,0.209586
906,0.008431,nan,1,0.211779
907,0.008428,nan,1,0.210478
908,0.008425,nan,1,0.210252
909,0.008423,nan,1,0.209691
910,0.008420,nan,1,0.209972
911,0.008418,nan,1,0.210689
912,0.008415,nan,1,0.209935
913,0.008412,nan,1,0.210024
914,0.008410,nan,1,0.209949
915,0.008407,nan,1,0.210375
916,0.008405,nan,1,0.209733
917,0.008402,nan,1,0.210284
918,0.008399,nan,1,0.210293
919,0.008397,nan,1,0.210765
920,0.008394,nan,1,0.210918
921,0.008392,nan,1,0.209635
922,0.008389,nan,1,0.210788
923,0.008386,nan,1,0.209736
924,0.008383,nan,1,0.209984
925,0.008381,nan,1,0.209916
926,0.008378,nan,1,0.210442
927,0.008376,nan,1,0.210588
928,0.008373,nan,1,0.210210
929,0.008370,nan,1,0.210062
930,0.008368,nan,1,0.209735
931,0.008365,nan,1,0.210312
932,0.008363,nan,1,0.210390
933,0.008360,nan,1,0.209350
934,0.008357,nan,1,0.209421
935,0.008355,nan,1,0.210583
936,0.008352,nan,1,0.209969
937,0.008350,nan,1,0.209413
938,0.008347,nan,1,0.210777
939,0.008345,nan,1,0.210410
940,0.008342,nan,1,0.210152
941,0.008340,nan,1,0.210667
942,0.008337,nan,1,0.210551
943,0.008334,nan,1,0.212781
944,0.008332,nan,1,0.212516
945,0.008330,nan,1,0.211941
946,0.008327,nan,1,0.211698
947,0.008324,nan,1,0.212006
948,0.008321,nan,1,0.210635
949,0.008319,nan,1,0.210852
950,0.008316,nan,1,0.210635
951,0.008314,nan,1,0.213082
952,0.008311,nan,1,0.211971
953,0.008309,nan,1,0.211225
954,0.008307,nan,1,0.211963
955,0.008305,nan,1,0.212216
956,0.008303,nan,1,0.211698
957,0.008300,nan,1,0.211554
958,0.008297,nan,1,0.211134
959,0.008295,nan,1,0.211385
960,0.008292,nan,1,0.210872
961,0.008290,nan,1,0.211609
962,0.008288,nan,1,0.211611
963,0.008285,nan,1,0.211960
964,0.008283,nan,1,0.211801
965,0.008280,nan,1,0.211263
966,0.008278,nan,1,0.212006
967,0.008275,nan,1,0.211053
968,0.008273,nan,1,0.211400
969,0.008270,nan,1,0.211543
970,0.008268,nan,1,0.211318
971,0.008266,nan,1,0.211050
972,0.008263,nan,1,0.211048
973,0.008261,nan,1,0.211517
974,0.008259,nan,1,0.211056
975,0.008256,nan,1,0.211767
976,0.008254,nan,1,0.211339
977,0.008252,nan,1,0.212054
978,0.008249,nan,1,0.210756
979,0.008247,nan,1,0.210987
980,0.008244,nan,1,0.211388
981,0.008242,nan,1,0.211731
982,0.008240,nan,1,0.212330
983,0.008237,nan,1,0.211320
984,0.008235,nan,1,0.212830
985,0.008233,nan,1,0.211149
986,0.008230,nan,1,0.209802
987,0.008228,nan,1,0.210389
988,0.008226,nan,1,0.211239
989,0.008223,nan,1,0.209589
990,0.008221,nan,1,0.210262
991,0.008218,nan,1,0.211040
992,0.008216,nan,1,0.210818
993,0.008214,nan,1,0.210427
994,0.008212,nan,1,0.210414
995,0.008209,nan,1,0.209478
996,0.008207,nan,1,0.209989
997,0.008205,nan,1,0.209460
998,0.008203,nan,1,0.210371
999,0.008201,nan,1,0.210698
1000,0.008198,nan,1,0.211110
1001,0.008197,nan,1,0.211026
1002,0.008194,nan,1,0.210226
1003,0.008192,nan,1,0.210344
1004,0.008190,nan,1,0.210213
1005,0.008188,nan,1,0.210175
1006,0.008185,nan,1,0.209900
1007,0.008183,nan,1,0.210784
1008,0.008181,nan,1,0.210610
1009,0.008179,nan,1,0.210026
1010,0.008176,nan,1,0.209798
1011,0.008174,nan,1,0.209668
1012,0.008172,nan,1,0.210657
1013,0.008170,nan,1,0.209785
1014,0.008168,nan,1,0.211814
1015,0.008165,nan,1,0.210315
1016,0.008163,nan,1,0.209872
1017,0.008161,nan,1,0.210700
1018,0.008159,nan,1,0.209723
1019,0.008156,nan,1,0.209849
1020,0.008154,nan,1,0.210595
1021,0.008152,nan,1,0.209865
1022,0.008150,nan,1,0.210448
1023,0.008148,nan,1,0.210364
1024,0.008146,nan,1,0.210424
1025,0.008143,nan,1,0.210558
1026,0.008141,nan,1,0.210439
1027,0.008139,nan,1,0.210142
1028,0.008137,nan,1,0.210450
1029,0.008134,nan,1,0.210346
1030,0.008132,nan,1,0.209954
1031,0.008130,nan,1,0.210251
1032,0.008127,nan,1,0.210427
1033,0.008125,nan,1,0.209932
1034,0.008123,nan,1,0.210091
1035,0.008120,nan,1,0.210748
1036,0.008118,nan,1,0.210536
1037,0.008116,nan,1,0.210708
1038,0.008114,nan,1,0.209783
1039,0.008111,nan,1,0.210442
1040,0.008109,nan,1,0.209929
1041,0.008107,nan,1,0.209529
1042,0.008105,nan,1,0.209377
1043,0.008103,nan,1,0.210206
1044,0.008100,nan,1,0.210171
1045,0.008098,nan,1,0.209729
1046,0.008096,nan,1,0.210658
1047,0.008094,nan,1,0.210879
1048,0.008092,nan,1,0.211034
1049,0.008089,nan,1,0.210276
1050,0.008087,nan,1,0.210038
1051,0.008085,nan,1,0.209764
1052,0.008083,nan,1,0.210312
1053,0.008081,nan,1,0.209676
1054,0.008079,nan,1,0.210295
1055,0.008077,nan,1,0.210684
1056,0.008074,nan,1,0.209943
1057,0.008072,nan,1,0.209718
1058,0.008070,nan,1,0.210422
1059,0.008068,nan,1,0.210980
1060,0.008066,nan,1,0.209645
1061,0.008063,nan,1,0.210492
1062,0.008061,nan,1,0.210381
1063,0.008059,nan,1,0.210183
1064,0.008057,nan,1,0.210053
1065,0.008055,nan,1,0.210722
1066,0.008053,nan,1,0.210832
1067,0.008051,nan,1,0.209640
1068,0.008048,nan,1,0.209449
1069,0.008046,nan,1,0.209267
1070,0.008044,nan,1,0.210379
1071,0.008042,nan,1,0.210246
1072,0.008040,nan,1,0.210496
1073,0.008038,nan,1,0.210009
1074,0.008036,nan,1,0.210909
1075,0.008033,nan,1,0.210337
1076,0.008031,nan,1,0.210343
1077,0.008029,nan,1,0.209465
1078,0.008027,nan,1,0.210422
1079,0.008025,nan,1,0.210619
1080,0.008023,nan,1,0.209744
1081,0.008021,nan,1,0.210856
1082,0.008019,nan,1,0.210714
1083,0.008017,nan,1,0.210218
1084,0.008014,nan,1,0.210015
1085,0.008012,nan,1,0.210413
1086,0.008010,nan,1,0.210003
1087,0.008008,nan,1,0.209829
1088,0.008006,nan,1,0.209629
1089,0.008004,nan,1,0.210476
1090,0.008002,nan,1,0.209802
1091,0.007999,nan,1,0.209861
1092,0.007998,nan,1,0.210325
1093,0.007996,nan,1,0.210137
1094,0.007993,nan,1,0.209456
1095,0.007992,nan,1,0.211038
1096,0.007990,nan,1,0.210147
1097,0.007987,nan,1,0.210945
1098,0.007985,nan,1,0.209529
1099,0.007983,nan,1,0.210959
1100,0.007981,nan,1,0.210436
1101,0.007979,nan,1,0.210592
1102,0.007977,nan,1,0.209958
1103,0.007975,nan,1,0.210418
1104,0.007973,nan,1,0.210446
1105,0.007971,nan,1,0.210663
1106,0.007969,nan,1,0.209925
1107,0.007967,nan,1,0.209954
1108,0.007965,nan,1,0.210380
1109,0.007963,nan,1,0.209564
1110,0.007961,nan,1,0.210934
1111,0.007959,nan,1,0.210521
1112,0.007957,nan,1,0.210089
1113,0.007955,nan,1,0.210483
1114,0.007952,nan,1,0.210661
1115,0.007950,nan,1,0.209894
1116,0.007948,nan,1,0.209164
1117,0.007946,nan,1,0.209934
1118,0.007944,nan,1,0.210145
1119,0.007942,nan,1,0.210446
1120,0.007941,nan,1,0.210628
1121,0.007938,nan,1,0.209830
1122,0.007936,nan,1,0.210828
1123,0.007934,nan,1,0.210093
1124,0.007932,nan,1,0.210310
1125,0.007930,nan,1,0.210417
1126,0.007928,nan,1,0.211666
1127,0.007926,nan,1,0.209774
1128,0.007925,nan,1,0.210568
1129,0.007922,nan,1,0.210543
1130,0.007920,nan,1,0.210558
1131,0.007918,nan,1,0.209490
1132,0.007916,nan,1,0.210547
1133,0.007914,nan,1,0.209717
1134,0.007912,nan,1,0.209582
1135,0.007910,nan,1,0.210712
1136,0.007908,nan,1,0.209971
1137,0.007906,nan,1,0.210006
1138,0.007904,nan,1,0.210554
1139,0.007902,nan,1,0.210228
1140,0.007901,nan,1,0.210210
1141,0.007899,nan,1,0.210455
1142,0.007896,nan,1,0.211249
1143,0.007894,nan,1,0.211387
1144,0.007892,nan,1,0.210139
1145,0.007890,nan,1,0.209711
1146,0.007888,nan,1,0.210814
1147,0.007886,nan,1,0.209851
1148,0.007884,nan,1,0.210507
1149,0.007882,nan,1,0.210131
1150,0.007880,nan,1,0.210321
1151,0.007878,nan,1,0.210885
1152,0.007876,nan,1,0.210577
1153,0.007874,nan,1,0.210624
1154,0.007872,nan,1,0.209622
1155,0.007870,nan,1,0.209850
1156,0.007869,nan,1,0.210267
1157,0.007867,nan,1,0.210983
1158,0.007865,nan,1,0.210536
1159,0.007863,nan,1,0.210475
1160,0.007860,nan,1,0.210766
1161,0.007858,nan,1,0.211142
1162,0.007856,nan,1,0.210157
1163,0.007854,nan,1,0.210134
1164,0.007852,nan,1,0.210142
1165,0.007850,nan,1,0.209990
1166,0.007848,nan,1,0.210661
1167,0.007846,nan,1,0.210052
1168,0.007845,nan,1,0.210359
1169,0.007843,nan,1,0.209743
1170,0.007841,nan,1,0.210924
1171,0.007839,nan,1,0.210691
1172,0.007838,nan,1,0.210894
1173,0.007836,nan,1,0.210313
1174,0.007834,nan,1,0.210390
1175,0.007832,nan,1,0.209760
1176,0.007830,nan,1,0.211977
1177,0.007828,nan,1,0.211844
1178,0.007826,nan,1,0.211425
1179,0.007824,nan,1,0.211813
1180,0.007822,nan,1,0.211251
1181,0.007820,nan,1,0.211409
1182,0.007819,nan,1,0.211643
1183,0.007816,nan,1,0.210988
1184,0.007814,nan,1,0.211534
1185,0.007812,nan,1,0.212469
1186,0.007811,nan,1,0.211494
1187,0.007809,nan,1,0.212060
1188,0.007807,nan,1,0.210814
1189,0.007805,nan,1,0.211039
1190,0.007803,nan,1,0.212059
1191,0.007801,nan,1,0.212293
1192,0.007799,nan,1,0.212004
1193,0.007797,nan,1,0.211715
1194,0.007795,nan,1,0.211444
1195,0.007793,nan,1,0.211173
1196,0.007792,nan,1,0.211611
1197,0.007790,nan,1,0.211850
1198,0.007788,nan,1,0.211210
1199,0.007786,nan,1,0.211395
1200,0.007783,nan,1,0.210474
1201,0.007781,nan,1,0.211427
1202,0.007779,nan,1,0.210765
1203,0.007777,nan,1,0.211238
1204,0.007775,nan,1,0.211283
1205,0.007773,nan,1,0.211343
1206,0.007771,nan,1,0.212060
1207,0.007770,nan,1,0.211053
1208,0.007768,nan,1,0.211289
1209,0.007766,nan,1,0.210963
1210,0.007764,nan,1,0.210771
1211,0.007762,nan,1,0.211955
1212,0.007761,nan,1,0.211673
1213,0.007759,nan,1,0.210916
1214,0.007757,nan,1,0.211121
1215,0.007755,nan,1,0.211025
1216,0.007753,nan,1,0.210947
1217,0.007751,nan,1,0.211994
1218,0.007749,nan,1,0.211292
1219,0.007748,nan,1,0.210974
1220,0.007746,nan,1,0.211193
1221,0.007744,nan,1,0.211473
1222,0.007742,nan,1,0.210919
1223,0.007740,nan,1,0.211469
1224,0.007738,nan,1,0.211812
1225,0.007736,nan,1,0.210932
1226,0.007734,nan,1,0.211432
1227,0.007732,nan,1,0.211765
1228,0.007730,nan,1,0.211581
1229,0.007728,nan,1,0.211346
1230,0.007726,nan,1,0.211217
1231,0.007724,nan,1,0.210951
1232,0.007722,nan,1,0.211101
1233,0.007720,nan,1,0.211903
1234,0.007718,nan,1,0.211788
1235,0.007716,nan,1,0.210567
1236,0.007714,nan,1,0.211456
1237,0.007713,nan,1,0.217380
1238,0.007711,nan,1,0.212293
1239,0.007709,nan,1,0.212020
1240,0.007707,nan,1,0.210742
1241,0.007706,nan,1,0.210664
1242,0.007704,nan,1,0.209510
1243,0.007702,nan,1,0.210449
1244,0.007700,nan,1,0.209517
1245,0.007698,nan,1,0.209815
1246,0.007696,nan,1,0.210909
1247,0.007694,nan,1,0.211638
1248,0.007692,nan,1,0.211675
1249,0.007690,nan,1,0.210879
1250,0.007689,nan,1,0.212536
1251,0.007687,nan,1,0.213614
1252,0.007685,nan,1,0.211028
1253,0.007683,nan,1,0.210091
1254,0.007682,nan,1,0.210696
1255,0.007680,nan,1,0.210766
1256,0.007678,nan,1,0.210176
1257,0.007676,nan,1,0.209980
1258,0.007674,nan,1,0.210772
1259,0.007672,nan,1,0.209750
1260,0.007670,nan,1,0.210924
1261,0.007668,nan,1,0.210995
1262,0.007666,nan,1,0.211038
1263,0.007664,nan,1,0.211329
1264,0.007662,nan,1,0.211455
1265,0.007660,nan,1,0.210203
1266,0.007658,nan,1,0.210645
1267,0.007656,nan,1,0.209768
1268,0.007655,nan,1,0.210749
1269,0.007653,nan,1,0.210675
1270,0.007651,nan,1,0.210628
1271,0.007649,nan,1,0.210819
1272,0.007647,nan,1,0.210441
1273,0.007645,nan,1,0.211764
1274,0.007643,nan,1,0.210304
1275,0.007642,nan,1,0.211532
1276,0.007640,nan,1,0.210869
1277,0.007638,nan,1,0.209493
1278,0.007636,nan,1,0.210678
1279,0.007634,nan,1,0.210062
1280,0.007632,nan,1,0.210810
1281,0.007630,nan,1,0.210371
1282,0.007628,nan,1,0.210996
1283,0.007626,nan,1,0.210068
1284,0.007625,nan,1,0.211126
1285,0.007622,nan,1,0.211125
1286,0.007620,nan,1,0.210689
1287,0.007618,nan,1,0.211222
1288,0.007616,nan,1,0.210828
1289,0.007615,nan,1,0.211206
1290,0.007613,nan,1,0.210938
1291,0.007612,nan,1,0.210227
1292,0.007610,nan,1,0.212151
1293,0.007608,nan,1,0.210097
1294,0.007606,nan,1,0.209990
1295,0.007604,nan,1,0.210073
1296,0.007603,nan,1,0.210449
1297,0.007601,nan,1,0.210314
1298,0.007599,nan,1,0.210525
1299,0.007597,nan,1,0.210888
1300,0.007595,nan,1,0.209868
1301,0.007593,nan,1,0.218331
1302,0.007591,nan,1,0.211673
1303,0.007589,nan,1,0.210573
1304,0.007588,nan,1,0.210437
1305,0.007586,nan,1,0.212583
1306,0.007584,nan,1,0.210905
1307,0.007582,nan,1,0.211488
1308,0.007581,nan,1,0.210769
1309,0.007579,nan,1,0.210904
1310,0.007577,nan,1,0.211376
1311,0.007575,nan,1,0.211995
1312,0.007573,nan,1,0.210933
1313,0.007571,nan,1,0.216842
1314,0.007570,nan,1,0.211231
1315,0.007568,nan,1,0.211849
1316,0.007566,nan,1,0.210989
1317,0.007564,nan,1,0.211079
1318,0.007562,nan,1,0.211350
1319,0.007560,nan,1,0.210545
1320,0.007558,nan,1,0.211665
1321,0.007557,nan,1,0.210983
1322,0.007555,nan,1,0.211355
1323,0.007553,nan,1,0.211778
1324,0.007551,nan,1,0.211754
1325,0.007549,nan,1,0.211541
1326,0.007547,nan,1,0.210620
1327,0.007545,nan,1,0.211012
1328,0.007544,nan,1,0.211717
1329,0.007542,nan,1,0.212395
1330,0.007540,nan,1,0.210863
1331,0.007538,nan,1,0.211669
1332,0.007536,nan,1,0.211560
1333,0.007534,nan,1,0.210803
1334,0.007533,nan,1,0.210219
1335,0.007530,nan,1,0.214225
1336,0.007529,nan,1,0.212563
1337,0.007527,nan,1,0.211064
1338,0.007525,nan,1,0.210651
1339,0.007523,nan,1,0.210960
1340,0.007521,nan,1,0.211120
1341,0.007520,nan,1,0.218931
1342,0.007518,nan,1,0.211765
1343,0.007516,nan,1,0.209949
1344,0.007514,nan,1,0.210710
1345,0.007512,nan,1,0.211001
1346,0.007511,nan,1,0.210563
1347,0.007509,nan,1,0.209816
1348,0.007507,nan,1,0.211441
1349,0.007505,nan,1,0.210559
1350,0.007503,nan,1,0.210301
1351,0.007502,nan,1,0.210255
1352,0.007500,nan,1,0.210609
1353,0.007498,nan,1,0.210225
1354,0.007496,nan,1,0.211041
1355,0.007494,nan,1,0.210897
1356,0.007492,nan,1,0.210294
1357,0.007490,nan,1,0.210343
1358,0.007488,nan,1,0.210363
1359,0.007486,nan,1,0.210395
1360,0.007485,nan,1,0.212621
1361,0.007482,nan,1,0.210554
1362,0.007481,nan,1,0.213365
1363,0.007479,nan,1,0.211000
1364,0.007477,nan,1,0.210737
1365,0.007475,nan,1,0.209704
1366,0.007473,nan,1,0.210221
1367,0.007471,nan,1,0.210878
1368,0.007469,nan,1,0.210430
1369,0.007467,nan,1,0.211013
1370,0.007465,nan,1,0.212159
1371,0.007463,nan,1,0.211817
1372,0.007462,nan,1,0.210150
1373,0.007459,nan,1,0.209846
1374,0.007458,nan,1,0.209906
1375,0.007456,nan,1,0.209836
1376,0.007454,nan,1,0.209868
1377,0.007452,nan,1,0.209824
1378,0.007450,nan,1,0.213626
1379,0.007449,nan,1,0.210772
1380,0.007447,nan,1,0.210532
1381,0.007445,nan,1,0.210215
1382,0.007443,nan,1,0.210227
1383,0.007441,nan,1,0.210582
1384,0.007439,nan,1,0.209737
1385,0.007437,nan,1,0.210501
1386,0.007436,nan,1,0.220453
1387,0.007434,nan,1,0.211287
1388,0.007432,nan,1,0.212689
1389,0.007430,nan,1,0.211551
1390,0.007428,nan,1,0.211793
1391,0.007426,nan,1,0.212441
1392,0.007424,nan,1,0.211641
1393,0.007422,nan,1,0.212065
1394,0.007420,nan,1,0.211221
1395,0.007418,nan,1,0.210718
1396,0.007416,nan,1,0.211114
1397,0.007415,nan,1,0.211250
1398,0.007413,nan,1,0.210911
1399,0.007411,nan,1,0.211217
1400,0.007409,nan,1,0.211411
1401,0.007407,nan,1,0.210975
1402,0.007405,nan,1,0.212416
1403,0.007402,nan,1,0.211493
1404,0.007401,nan,1,0.211726
1405,0.007399,nan,1,0.211529
1406,0.007397,nan,1,0.212690
1407,0.007395,nan,1,0.213090
1408,0.007392,nan,1,0.211991
1409,0.007390,nan,1,0.210629
1410,0.007388,nan,1,0.215048
1411,0.007387,nan,1,0.211655
1412,0.007385,nan,1,0.210629
1413,0.007383,nan,1,0.210755
1414,0.007381,nan,1,0.223810
1415,0.007379,nan,1,0.212843
1416,0.007378,nan,1,0.210270
1417,0.007376,nan,1,0.210913
1418,0.007374,nan,1,0.210861
1419,0.007371,nan,1,0.210595
1420,0.007369,nan,1,0.211311
1421,0.007367,nan,1,0.210608
1422,0.007365,nan,1,0.211026
1423,0.007363,nan,1,0.211094
1424,0.007361,nan,1,0.210964
1425,0.007360,nan,1,0.210881
1426,0.007358,nan,1,0.211451
1427,0.007356,nan,1,0.210899
1428,0.007354,nan,1,0.211608
1429,0.007352,nan,1,0.210560
1430,0.007351,nan,1,0.211150
1431,0.007349,nan,1,0.210747
1432,0.007347,nan,1,0.211310
1433,0.007345,nan,1,0.211268
1434,0.007343,nan,1,0.211372
1435,0.007341,nan,1,0.210194
1436,0.007339,nan,1,0.210298
1437,0.007337,nan,1,0.211470
1438,0.007335,nan,1,0.210674
1439,0.007334,nan,1,0.210831
1440,0.007332,nan,1,0.210232
1441,0.007330,nan,1,0.211372
1442,0.007328,nan,1,0.211137
1443,0.007326,nan,1,0.210856
1444,0.007324,nan,1,0.211669
1445,0.007322,nan,1,0.210811
1446,0.007321,nan,1,0.210042
1447,0.007319,nan,1,0.210903
1448,0.007317,nan,1,0.209925
1449,0.007315,nan,1,0.211799
1450,0.007313,nan,1,0.211462
1451,0.007311,nan,1,0.211126
1452,0.007309,nan,1,0.211428
1453,0.007307,nan,1,0.210145
1454,0.007305,nan,1,0.210582
1455,0.007303,nan,1,0.212801
1456,0.007302,nan,1,0.211441
1457,0.007300,nan,1,0.211416
1458,0.007297,nan,1,0.211690
1459,0.007295,nan,1,0.210712
1460,0.007294,nan,1,0.211949
1461,0.007291,nan,1,0.210708
1462,0.007290,nan,1,0.210867
1463,0.007288,nan,1,0.210769
1464,0.007286,nan,1,0.210370
1465,0.007284,nan,1,0.210064
1466,0.007282,nan,1,0.210693
1467,0.007280,nan,1,0.211480
1468,0.007278,nan,1,0.210026
1469,0.007276,nan,1,0.210520
1470,0.007274,nan,1,0.210376
1471,0.007272,nan,1,0.211055
1472,0.007270,nan,1,0.209563
1473,0.007268,nan,1,0.210992
1474,0.007267,nan,1,0.210113
1475,0.007265,nan,1,0.210834
1476,0.007263,nan,1,0.209888
1477,0.007261,nan,1,0.210550
1478,0.007259,nan,1,0.211061
1479,0.007257,nan,1,0.211115
1480,0.007255,nan,1,0.210677
1481,0.007253,nan,1,0.209983
1482,0.007251,nan,1,0.211326
1483,0.007249,nan,1,0.211751
1484,0.007247,nan,1,0.210619
1485,0.007245,nan,1,0.210889
1486,0.007243,nan,1,0.211310
1487,0.007241,nan,1,0.210091
1488,0.007239,nan,1,0.210627
1489,0.007237,nan,1,0.211663
1490,0.007234,nan,1,0.210178
1491,0.007232,nan,1,0.210490
1492,0.007230,nan,1,0.210729
1493,0.007228,nan,1,0.211045
1494,0.007226,nan,1,0.211239
1495,0.007224,nan,1,0.210912
1496,0.007222,nan,1,0.210230
1497,0.007220,nan,1,0.210570
1498,0.007218,nan,1,0.210429
1499,0.007217,nan,1,0.210937
1500,0.007215,nan,1,0.210505
1501,0.007213,nan,1,0.210299
1502,0.007211,nan,1,0.212422
1503,0.007209,nan,1,0.211538
1504,0.007207,nan,1,0.211289
1505,0.007205,nan,1,0.211042
1506,0.007203,nan,1,0.210153
1507,0.007200,nan,1,0.210524
1508,0.007198,nan,1,0.210715
1509,0.007196,nan,1,0.210621
1510,0.007194,nan,1,0.210947
1511,0.007192,nan,1,0.209998
1512,0.007191,nan,1,0.210220
1513,0.007189,nan,1,0.210212
1514,0.007187,nan,1,0.211315
1515,0.007185,nan,1,0.229290
1516,0.007183,nan,1,0.213628
1517,0.007181,nan,1,0.211373
1518,0.007179,nan,1,0.211271
1519,0.007177,nan,1,0.210349
1520,0.007175,nan,1,0.210077
1521,0.007173,nan,1,0.209975
1522,0.007171,nan,1,0.210649
1523,0.007169,nan,1,0.210469
1524,0.007167,nan,1,0.210350
1525,0.007165,nan,1,0.211068
1526,0.007163,nan,1,0.211339
1527,0.007161,nan,1,0.211287
1528,0.007159,nan,1,0.210303
1529,0.007157,nan,1,0.211249
1530,0.007155,nan,1,0.210693
1531,0.007153,nan,1,0.210938
1532,0.007151,nan,1,0.211026
1533,0.007149,nan,1,0.210929
1534,0.007147,nan,1,0.210974
1535,0.007145,nan,1,0.210324
1536,0.007143,nan,1,0.210106
1537,0.007141,nan,1,0.210492
1538,0.007139,nan,1,0.210121
1539,0.007137,nan,1,0.210530
1540,0.007135,nan,1,0.211205
1541,0.007133,nan,1,0.209821
1542,0.007131,nan,1,0.210452
1543,0.007129,nan,1,0.209797
1544,0.007127,nan,1,0.211187
1545,0.007125,nan,1,0.211385
1546,0.007123,nan,1,0.210881
1547,0.007121,nan,1,0.210925
1548,0.007119,nan,1,0.210851
1549,0.007116,nan,1,0.213191
1550,0.007114,nan,1,0.211708
1551,0.007112,nan,1,0.212410
1552,0.007110,nan,1,0.211656
1553,0.007108,nan,1,0.210480
1554,0.007106,nan,1,0.210466
1555,0.007104,nan,1,0.210847
1556,0.007102,nan,1,0.209983
1557,0.007099,nan,1,0.214041
1558,0.007097,nan,1,0.210965
1559,0.007095,nan,1,0.210755
1560,0.007093,nan,1,0.210320
1561,0.007090,nan,1,0.210870
1562,0.007088,nan,1,0.210760
1563,0.007086,nan,1,0.210510
1564,0.007084,nan,1,0.215100
1565,0.007082,nan,1,0.210790
1566,0.007080,nan,1,0.210019
1567,0.007078,nan,1,0.209741
1568,0.007076,nan,1,0.210064
1569,0.007074,nan,1,0.209731
1570,0.007071,nan,1,0.210202
1571,0.007069,nan,1,0.210062
1572,0.007067,nan,1,0.210735
1573,0.007065,nan,1,0.210807
1574,0.007063,nan,1,0.210137
1575,0.007060,nan,1,0.210920
1576,0.007058,nan,1,0.209628
1577,0.007056,nan,1,0.210519
1578,0.007054,nan,1,0.210226
1579,0.007052,nan,1,0.210307
1580,0.007049,nan,1,0.210403
1581,0.007047,nan,1,0.209190
1582,0.007045,nan,1,0.209821
1583,0.007043,nan,1,0.210002
1584,0.007041,nan,1,0.211230
1585,0.007038,nan,1,0.209813
1586,0.007036,nan,1,0.210734
1587,0.007034,nan,1,0.209876
1588,0.007032,nan,1,0.209356
1589,0.007030,nan,1,0.210439
1590,0.007028,nan,1,0.209804
1591,0.007026,nan,1,0.208977
1592,0.007023,nan,1,0.210420
1593,0.007021,nan,1,0.210901
1594,0.007019,nan,1,0.211100
1595,0.007017,nan,1,0.210960
1596,0.007014,nan,1,0.210161
1597,0.007012,nan,1,0.210042
1598,0.007010,nan,1,0.209477
1599,0.007008,nan,1,0.210507
1600,0.007006,nan,1,0.210006
1601,0.007003,nan,1,0.210209
1602,0.007001,nan,1,0.210667
1603,0.006999,nan,1,0.210225
1604,0.006996,nan,1,0.210557
1605,0.006994,nan,1,0.209787
1606,0.006992,nan,1,0.210115
